# GENERÁLT: eszkozok/sdbh_sdgnt_import.py — kézzel nem szerkesztendő.
# forras: ubsicap/ubs-open-license @ 3a6edd8212df2e1189037ad39687726990c80d56 | UBSHebrewDic-v0.9.2-en.JSON sha256=1686a25dd31dc9afb7b932927e160070667c73caedad11aa7e4482c21f800e8e
# licenc: CC BY-SA 4.0 — © United Bible Societies; forrásmegjelölés: konkordancia/SDBH_SDGNT_README.md
strong	strong_kod	osszetett	nyelv	szotar	entry_id	lemma	lexid	entry_kod	domen_kod	domen	glossza	hivatkozas_n
H7488	H7488b	—	heber	SDBH	006883000000000	רַעֲנָן	006883001002000	—	002001001056	Stage	fresh; rich	1
H7489	H7489	—	heber	SDBH	006884000000000	רעע	006884001001000	—	002001003020	Wrong	to act wickedly; to do wickedness; to do evil	4
H7489	H7489	—	heber	SDBH	006884000000000	רעע	006884001002000	—	002001003020	Wrong	to act wickedly; to do wickedness; to do evil	36
H7489	H7489	—	heber	SDBH	006884000000000	רעע	006884001003000	—	002001003020	Wrong	to act wickedly; to do wickedness; to do evil	2
H7489	H7489	—	heber	SDBH	006884000000000	רעע	006884001004000	—	002001002002	Angry	to displease	16
H7489	H7489	—	heber	SDBH	006884000000000	רעע	006884001005000	—	002001002002	Angry	to displease; to make angry	3
H7489	H7489	—	heber	SDBH	006884000000000	רעע	006884001006000	—	002001002013	Grieve	to be sad; to be grudging	2
H7489	H7489	—	heber	SDBH	006884000000000	רעע	006884001007000	—	002001002013	Grieve	to be sad	1
H7489	H7489	—	heber	SDBH	006884000000000	רעע	006884001008000	—	002003003022	Unsafe	to suffer (harm); to go badly; to be in trouble	6
H7489	H7489	—	heber	SDBH	006884000000000	רעע	006884001009000	—	002003003022	Unsafe	to do harm (to someone); to make suffer; to deal, treat harshly; to afflict	26
H7489	H7489	—	heber	SDBH	006884000000000	רעע	006884001010000	—	002001002031	Unwilling	to begrudge; to be hostile toward (another)	3
H7489	H7489	—	heber	SDBH	006884000000000	רעע	006884002001000	—	002001001024	Impact	to be broken; to be crushed; to be ruined	3
H7489	H7489	—	heber	SDBH	006884000000000	רעע	006884002002000	—	002001001024	Impact	to break; to crush	3
H7489	H7489	—	heber	SDBH	006884000000000	רעע	006884002003000	—	002001002001	Afraid	to be broken; to be dismayed	1
H7489	H7489	—	heber	SDBH	006884000000000	רעע	006884002004000	—	002003003022	Unsafe	to come to ruin	1
H7489	H7489	—	heber	SDBH	006884000000000	רעע	006884002005000	—	002003003022	Unsafe	to bring to ruin; to crush	4
H7490	A7490	—	arameus	SDBH	006884000000000	רעע	006884001001000	—	002001003020	Wrong	to act wickedly; to do wickedness; to do evil	4
H7490	A7490	—	arameus	SDBH	006884000000000	רעע	006884001002000	—	002001003020	Wrong	to act wickedly; to do wickedness; to do evil	36
H7490	A7490	—	arameus	SDBH	006884000000000	רעע	006884001003000	—	002001003020	Wrong	to act wickedly; to do wickedness; to do evil	2
H7490	A7490	—	arameus	SDBH	006884000000000	רעע	006884001004000	—	002001002002	Angry	to displease	16
H7490	A7490	—	arameus	SDBH	006884000000000	רעע	006884001005000	—	002001002002	Angry	to displease; to make angry	3
H7490	A7490	—	arameus	SDBH	006884000000000	רעע	006884001006000	—	002001002013	Grieve	to be sad; to be grudging	2
H7490	A7490	—	arameus	SDBH	006884000000000	רעע	006884001007000	—	002001002013	Grieve	to be sad	1
H7490	A7490	—	arameus	SDBH	006884000000000	רעע	006884001008000	—	002003003022	Unsafe	to suffer (harm); to go badly; to be in trouble	6
H7490	A7490	—	arameus	SDBH	006884000000000	רעע	006884001009000	—	002003003022	Unsafe	to do harm (to someone); to make suffer; to deal, treat harshly; to afflict	26
H7490	A7490	—	arameus	SDBH	006884000000000	רעע	006884001010000	—	002001002031	Unwilling	to begrudge; to be hostile toward (another)	3
H7490	A7490	—	arameus	SDBH	006884000000000	רעע	006884002001000	—	002001001024	Impact	to be broken; to be crushed; to be ruined	3
H7490	A7490	—	arameus	SDBH	006884000000000	רעע	006884002002000	—	002001001024	Impact	to break; to crush	3
H7490	A7490	—	arameus	SDBH	006884000000000	רעע	006884002003000	—	002001002001	Afraid	to be broken; to be dismayed	1
H7490	A7490	—	arameus	SDBH	006884000000000	רעע	006884002004000	—	002003003022	Unsafe	to come to ruin	1
H7490	A7490	—	arameus	SDBH	006884000000000	רעע	006884002005000	—	002003003022	Unsafe	to bring to ruin; to crush	4
H7491	H7491	—	heber	SDBH	006885000000000	רעף	006885001001000	—	002002001008	Flow	to overflow	5
H7492	H7492	—	heber	SDBH	006886000000000	רעץ	006886001001000	—	002001001019	Dead	to crush	1
H7492	H7492	—	heber	SDBH	006886000000000	רעץ	006886001002000	—	002003003022	Unsafe	to oppress; to crush	1
H7493	H7493	—	heber	SDBH	006887000000000	רעשׁ	006887001001000	—	002001001063	Unsteady	to tremble; to quake; to shake	22
H7493	H7493	—	heber	SDBH	006887000000000	רעשׁ	006887001002000	—	002001001063	Unsteady	to sway	1
H7493	H7493	—	heber	SDBH	006887000000000	רעשׁ	006887001003000	—	002001001063	Unsteady	to shake; to cause to tremble; to cause to quake	7
H7493	H7493	—	heber	SDBH	006887000000000	רעשׁ	006887002001000	—	002001001042	Quantity	to be abundant	1
H7494	H7494	—	heber	SDBH	006888000000000	רַעַשׁ	006888001001000	—	002001001063	Unsteady	earthquake; trembling; quaking; shaking	17
H7495	H7495	—	heber	SDBH	006889000000000	רפא	006889001001000	—	002001001059	Strong	to heal	23
H7495	H7495	—	heber	SDBH	006889000000000	רפא	006889001002000	—	002001001059	Strong	to be healed	16
H7495	H7495	—	heber	SDBH	006889000000000	רפא	006889001003000	—	002003001020	Whole	to restore; to repair; to mend	5
H7495	H7495	—	heber	SDBH	006889000000000	רפא	006889001004000	—	002003001020	Whole	to restore; to repair; to mend	4
H7495	H7495	—	heber	SDBH	006889000000000	רפא	006889001005000	—	001002007009	Professions	healer; physician	6
H7495	H7495	—	heber	SDBH	006889000000000	רפא	006889001006000	—	002003003019	Safe	to heal; to restore	15
H7496	H7496	—	heber	SDBH	006892000000000	רְפָאִים	006892001001000	—	—	—	spirits of the dead; shades	8
H7496	H7496	—	heber	SDBH	006892000000000	רְפָאִים	006892002001000	—	003001006	Names of Groups	Rephaim	19
H7497	H7497	—	heber	SDBH	006892000000000	רְפָאִים	006892001001000	—	—	—	spirits of the dead; shades	8
H7497	H7497	—	heber	SDBH	006892000000000	רְפָאִים	006892002001000	—	003001006	Names of Groups	Rephaim	19
H7497	H7497	—	heber	SDBH	006897000000000	רָפָה	006897001001000	—	003001007	Names of People	Raphah	4
H7497	H7497	—	heber	SDBH	006897000000000	רָפָה	006897001002000	—	003001007	Names of People	Raphah	1
H7498	H7498	—	heber	SDBH	006890000000000	רָפָא	006890001001000	—	003001007	Names of People	Raphah	2
H7498	H7498	—	heber	SDBH	006890000000000	רָפָא	006890001002000	—	003001007	Names of People	Rapha	1
H7499	H7499	—	heber	SDBH	006899000000000	רְפוּאָה	006899001001000	—	002001001059	Strong	healing	3
H7500	H7500	—	heber	SDBH	006891000000000	רִפְאוּת	006891001001000	—	002001001059	Strong	healing	1
H7501	H7501	—	heber	SDBH	006893000000000	רְפָאֵל	006893001001000	—	003001007	Names of People	Rephael	1
H7502	H7502	—	heber	SDBH	006894000000000	רפד	006894001001000	—	002001001019	Dead	to make one's bed in darkness	1
H7502	H7502	—	heber	SDBH	006894000000000	רפד	006894001002000	—	002001001057	Stance	to spread oneself	1
H7502	H7502	—	heber	SDBH	006894000000000	רפד	006894002001000	—	002001001059	Strong	to refresh	1
H7503	H7503	—	heber	SDBH	006895000000000	רפה	006895001001000	—	002001001064	Weak	to grow weak	1
H7503	H7503	—	heber	SDBH	006895000000000	רפה	006895001002000	—	002001002001	Afraid	to be discouraged	9
H7503	H7503	—	heber	SDBH	006895000000000	רפה	006895001003000	—	002001002001	Afraid	to discourage	2
H7503	H7503	—	heber	SDBH	006895000000000	רפה	006895001004000	—	002001003013	Lax	to abate; to subside	1
H7503	H7503	—	heber	SDBH	006895000000000	רפה	006895001005000	—	002001003013	Lax	to let down (one's) wings	2
H7503	H7503	—	heber	SDBH	006895000000000	רפה	006895001006000	—	002003003012	Non-Engage	to stop	2
H7503	H7503	—	heber	SDBH	006895000000000	רפה	006895001007000	—	002003003012	Non-Engage	to be slack	3
H7503	H7503	—	heber	SDBH	006895000000000	רפה	006895001008000	—	002003003012	Non-Engage	to leave; to give up; to let go	6
H7503	H7503	—	heber	SDBH	006895000000000	רפה	006895001009000	—	002003003012	Non-Engage	to leave (someone) alone	8
H7503	H7503	—	heber	SDBH	006895000000000	רפה	006895001010000	—	002001002015	Insignificant	to loosen (someone's) belt > to disgrace (someone)	1
H7503	H7503	—	heber	SDBH	006895000000000	רפה	006895001011000	—	002001002017	Lazy	to be lazy; to be idle	3
H7503	H7503	—	heber	SDBH	006895000000000	רפה	006895001012000	—	002001002027	Unfaithful	to abandon	1
H7503	H7503	—	heber	SDBH	006895000000000	רפה	006895001013000	—	002001002027	Unfaithful	to leave alone; to abandon	5
H7503	H7503	—	heber	SDBH	006895000000000	רפה	006895001014000	—	002001001035	Little	to shrivel	1
H7503	H7503	—	heber	SDBH	006895000000000	רפה	006895001015000	—	002002002010	Time	to become evening	1
H7504	H7504	—	heber	SDBH	006896000000000	רָפֶה	006896001001000	—	002001001064	Weak	weak	1
H7504	H7504	—	heber	SDBH	006896000000000	רָפֶה	006896001002000	—	002001002001	Afraid	discouraged	3
H7505	H7505	—	heber	SDBH	006898000000000	רָפוּא	006898001001000	—	003001007	Names of People	Raphu	1
H7506	H7506	—	heber	SDBH	006900000000000	רֶפַח	006900001001000	—	003001007	Names of People	Rephah	1
H7507	H7507	—	heber	SDBH	006901000000000	רְפִידָה	006901001001000	—	001002008001019	Vehicles	back; support	1
H7507	H7507	—	heber	SDBH	006901000000000	רְפִידָה	006901002001000	—	001002008001019	Vehicles	covering	1
H7507	H7507	—	heber	SDBH	006901000000000	רְפִידָה	006901002002000	—	001002008001019	Vehicles	canopy	1
H7508	H7508	—	heber	SDBH	006902000000000	רְפִידִים	006902001001000	—	003001010	Names of Locations	Rephidim	5
H7509	H7509	—	heber	SDBH	006903000000000	רְפָיָה	006903001001000	—	003001007	Names of People	Rephaiah	1
H7509	H7509	—	heber	SDBH	006903000000000	רְפָיָה	006903001002000	—	003001007	Names of People	Rephaiah	1
H7509	H7509	—	heber	SDBH	006903000000000	רְפָיָה	006903001003000	—	003001007	Names of People	Rephaiah	1
H7509	H7509	—	heber	SDBH	006903000000000	רְפָיָה	006903001004000	—	003001007	Names of People	Rephaiah	1
H7509	H7509	—	heber	SDBH	006903000000000	רְפָיָה	006903001005000	—	003001007	Names of People	Rephaiah	1
H7510	H7510	—	heber	SDBH	006904000000000	רִפְיֹון	006904001001000	—	002001002001	Afraid	discouragement	1
H7511	H7511	—	heber	SDBH	006908000000000	רפשׂ	006908001001000	—	002001001024	Impact	to trample	2
H7511	H7511	—	heber	SDBH	006908000000000	רפשׂ	006908001002000	—	002003001012	Mixed	to foul; to muddy	3
H7511	H7511	—	heber	SDBH	006908000000000	רפשׂ	006908002001000	—	002001001057	Stance	to humiliate oneself; to grovel	2
H7512	A7512	—	arameus	SDBH	006908000000000	רפשׂ	006908001001000	—	002001001024	Impact	to trample	2
H7512	A7512	—	arameus	SDBH	006908000000000	רפשׂ	006908001002000	—	002003001012	Mixed	to foul; to muddy	3
H7512	A7512	—	arameus	SDBH	006908000000000	רפשׂ	006908002001000	—	002001001057	Stance	to humiliate oneself; to grovel	2
H7513	H7513	—	heber	SDBH	006905000000000	רַפְסֹדֹות	006905001001000	—	001002008001015	Ships	rafts	1
H7514	H7514	—	heber	SDBH	006907000000000	רפק	006907001001000	—	002001001059	Strong	to lean	1
H7515	H7515	—	heber	SDBH	006908000000000	רפשׂ	006908001001000	—	002001001024	Impact	to trample	2
H7515	H7515	—	heber	SDBH	006908000000000	רפשׂ	006908001002000	—	002003001012	Mixed	to foul; to muddy	3
H7515	H7515	—	heber	SDBH	006908000000000	רפשׂ	006908002001000	—	002001001057	Stance	to humiliate oneself; to grovel	2
H7516	H7516	—	heber	SDBH	006909000000000	רֶפֶשׁ	006909001001000	—	001002010005	Dust	mud; dirt	1
H7517	H7517	—	heber	SDBH	006910000000000	רֶפֶת	006910001001000	—	001002009008	Stalls	animal pen; cattle pen	1
H7518	H7518	—	heber	SDBH	006911000000000	רַץ	006911001001000	—	—	—	piece (of silver)	1
H7519	H7519	—	heber	SDBH	006912000000000	רצא	006912001001000	—	002002001012	Move	to run	1
H7520	H7520	—	heber	SDBH	006913000000000	רצד	006913001001000	—	002004001005	See	to watch	1
H7521	H7521	—	heber	SDBH	006914000000000	רצה	006914001001000	—	002001002028	Willing	to be acceptable	6
H7521	H7521	—	heber	SDBH	006914000000000	רצה	006914001002000	—	002001002028	Willing	to accept; to take pleasure	34
H7521	H7521	—	heber	SDBH	006914000000000	רצה	006914001003000	—	002001002028	Willing	to seek (someone's) favor	3
H7521	H7521	—	heber	SDBH	006914000000000	רצה	006914001004000	—	002003003003	Bear	to pay off; to undergo	8
H7521	H7521	—	heber	SDBH	006914000000000	רצה	006914001005000	—	002001002018	Love	favorite	2
H7521	H7521	—	heber	SDBH	006914000000000	רצה	006914001006000	—	002001002018	Love	to have affection; to be devoted	3
H7522	H7522	—	heber	SDBH	006915000000000	רָצֹון	006915001001000	—	002001002028	Willing	acceptance; favor	17
H7522	H7522	—	heber	SDBH	006915000000000	רָצֹון	006915001002000	—	002001002028	Willing	acceptance	13
H7522	H7522	—	heber	SDBH	006915000000000	רָצֹון	006915001003000	—	002003002003	Bless	act of favor; blessing	10
H7522	H7522	—	heber	SDBH	006915000000000	רָצֹון	006915001004000	—	002004002001001	Wish	desire; will	16
H7523	H7523	—	heber	SDBH	006916000000000	רצח	006916001001000	—	002001001019	Dead	to commit murder; to murder; to kill	14
H7523	H7523	—	heber	SDBH	006916000000000	רצח	006916001002000	—	002001001019	Dead	murderer; killer	33
H7524	H7524	—	heber	SDBH	006917000000000	רֶצַח	006917001001000	—	002001001019	Dead	murder	1
H7524	H7524	—	heber	SDBH	006917000000000	רֶצַח	006917001002000	—	002001002013	Grieve	great distress; agony	1
H7525	H7525	—	heber	SDBH	006918000000000	רִצְיָא	006918001001000	—	003001007	Names of People	Riziah	1
H7526	H7526	—	heber	SDBH	006919000000000	רְצִין	006919001001000	—	003001007	Names of People	Rezin	9
