Igehely	Kapcsolódó igehely	Kapcsolódó igehely magyar megjelenítése	Votes
Dán 11:27	Péld 26:23	Péld 26,23	3
Dán 11:27	Hab 2:3	Hab 2,3	4
Dán 11:27	Zsolt 52:1	Zsolt 52,1	3
Dán 11:27	Zsolt 62:9	Zsolt 62,9	2
Dán 11:27	Dán 11:35	Dán 11,35	4
Dán 11:27	Péld 12:20	Péld 12,20	3
Dán 11:27	Zsolt 64:6	Zsolt 64,6	4
Dán 11:27	Dán 11:29	Dán 11,29	2
Dán 11:28	Dán 11:30	Dán 11,30	2
Dán 11:28	Dán 11:32	Dán 11,32	2
Dán 11:28	Dán 8:24	Dán 8,24	2
Dán 11:28	Dán 11:22	Dán 11,22	2
Dán 11:28	ApCsel 3:25	ApCsel 3,25	2
Dán 11:29	Dán 11:23	Dán 11,23	2
Dán 11:29	Dán 8:19	Dán 8,19	2
Dán 11:29	ApCsel 17:26	ApCsel 17,26	2
Dán 11:29	Dán 10:1	Dán 10,1	2
Dán 11:29	Ézs 14:31	Ézs 14,31	2
Dán 11:29	Gal 4:2	Gal 4,2	1
Dán 11:29	Dán 11:25	Dán 11,25	2
Dán 11:30	Jer 2:10	Jer 2,10	4
Dán 11:30	Mt 24:10	Mt 24,10	2
Dán 11:30	1Krón 1:7	1Krón 1,7	2
Dán 11:30	Jel 12:12	Jel 12,12	2
Dán 11:30	Ézs 23:12	Ézs 23,12	4
Dán 11:30	Ez 27:6	Ez 27,6	2
Dán 11:30	Neh 6:12	Neh 6,12	2
Dán 11:30	4Móz 24:24	4Móz 24,24	5
Dán 11:30	Dán 7:25	Dán 7,25	2
Dán 11:30	1Móz 10:4	1Móz 10,4	7
Dán 11:30	Dán 11:28	Dán 11,28	4
Dán 11:30	Ézs 23:1	Ézs 23,1	3
Dán 11:31	Sir 1:10	Sir 1,10	2
Dán 11:31	Ez 7:20	Ez 7,20	2
Dán 11:31	Ez 7:21	Ez 7,21	2
Dán 11:31	Dán 8:24	Dán 8,24	2
Dán 11:31	Ez 24:21	Ez 24,21	3
Dán 11:31	Ez 24:22	Ez 24,22	3
Dán 11:31	Mk 13:14	Mk 13,14	7
Dán 11:31	Dán 12:11	Dán 12,11	11
Dán 11:31	Dán 8:26	Dán 8,26	2
Dán 11:31	Dán 8:11	Dán 8,11	7
Dán 11:31	Dán 8:13	Dán 8,13	7
Dán 11:31	Ez 9:7	Ez 9,7	2
Dán 11:31	Mt 24:15	Mt 24,15	8
Dán 11:31	Luk 21:20	Luk 21,20	3
Dán 11:31	Jel 17:12	Jel 17,12	3
Dán 11:31	ApCsel 13:40	ApCsel 13,40	3
Dán 11:31	ApCsel 13:41	ApCsel 13,41	3
Dán 11:31	Dán 9:27	Dán 9,27	10
Dán 11:31	Sir 2:7	Sir 2,7	2
Dán 11:32	Péld 19:5	Péld 19,5	3
Dán 11:32	Péld 26:28	Péld 26,28	5
Dán 11:32	Jel 12:7	Jel 12,7	2
Dán 11:32	Jel 12:11	Jel 12,11	2
Dán 11:32	2Kor 4:3	2Kor 4,3	5
Dán 11:32	2Kor 4:6	2Kor 4,6	5
Dán 11:32	Zsid 10:32	Zsid 10,32	6
Dán 11:32	Zsid 10:33	Zsid 10,33	6
Dán 11:32	Zsolt 9:10	Zsolt 9,10	24
Dán 11:32	Zak 12:3	Zak 12,3	7
Dán 11:32	Zak 12:7	Zak 12,7	7
Dán 11:32	Jer 31:34	Jer 31,34	6
Dán 11:32	Mik 7:15	Mik 7,15	2
Dán 11:32	Mik 7:17	Mik 7,17	2
Dán 11:32	Ján 17:3	Ján 17,3	19
Dán 11:32	Zak 10:12	Zak 10,12	17
Dán 11:32	1Krón 28:9	1Krón 28,9	26
Dán 11:32	Zak 10:3	Zak 10,3	6
Dán 11:32	Zak 10:6	Zak 10,6	6
Dán 11:32	Jel 6:11	Jel 6,11	2
Dán 11:32	Jel 7:9	Jel 7,9	4
Dán 11:32	Jel 7:10	Jel 7,10	4
Dán 11:32	Jel 13:12	Jel 13,12	5
Dán 11:32	Jel 13:15	Jel 13,15	5
Dán 11:32	1Ján 5:20	1Ján 5,20	5
Dán 11:32	2Thessz 2:9	2Thessz 2,9	6
Dán 11:32	2Thessz 2:12	2Thessz 2,12	6
Dán 11:32	1Ján 2:3	1Ján 2,3	10
Dán 11:32	1Ján 2:4	1Ján 2,4	10
Dán 11:32	Mal 4:2	Mal 4,2	5
Dán 11:32	Zak 14:1	Zak 14,1	2
Dán 11:32	Zak 14:4	Zak 14,4	2
Dán 11:32	Mik 5:7	Mik 5,7	14
Dán 11:32	Mik 5:9	Mik 5,9	14
Dán 11:32	Zak 9:13	Zak 9,13	9
Dán 11:32	Zak 9:16	Zak 9,16	9
Dán 11:32	2Tim 2:1	2Tim 2,1	12
Dán 11:32	2Tim 2:3	2Tim 2,3	12
Dán 11:33	ApCsel 11:26	ApCsel 11,26	2
Dán 11:33	Jel 2:13	Jel 2,13	2
Dán 11:33	Dán 12:10	Dán 12,10	3
Dán 11:33	Mt 13:11	Mt 13,11	2
Dán 11:33	Mt 13:51	Mt 13,51	2
Dán 11:33	Mt 13:52	Mt 13,52	2
Dán 11:33	2Tim 2:24	2Tim 2,24	2
Dán 11:33	2Tim 2:25	2Tim 2,25	2
Dán 11:33	Ézs 32:3	Ézs 32,3	3
Dán 11:33	Ézs 32:4	Ézs 32,4	3
Dán 11:33	ApCsel 14:21	ApCsel 14,21	2
Dán 11:33	Jel 6:9	Jel 6,9	2
Dán 11:33	Jel 7:14	Jel 7,14	2
Dán 11:33	Dán 12:3	Dán 12,3	3
Dán 11:33	Dán 12:4	Dán 12,4	3
Dán 11:33	Zsid 11:36	Zsid 11,36	2
Dán 11:33	Zsid 11:38	Zsid 11,38	2
Dán 11:33	Mal 2:7	Mal 2,7	4
Dán 11:33	Jel 17:6	Jel 17,6	3
Dán 11:33	Mt 20:23	Mt 20,23	2
Dán 11:33	ApCsel 12:2	ApCsel 12,2	2
Dán 11:33	ApCsel 12:3	ApCsel 12,3	2
Dán 11:33	Mt 28:20	Mt 28,20	2
Dán 11:33	Mt 24:9	Mt 24,9	4
Dán 11:33	Jel 1:9	Jel 1,9	2
Dán 11:33	Zak 8:20	Zak 8,20	2
Dán 11:33	Zak 8:23	Zak 8,23	2
Dán 11:33	Ján 16:2	Ján 16,2	4
Dán 11:33	Mt 10:21	Mt 10,21	2
Dán 11:33	1Kor 4:9	1Kor 4,9	2
Dán 11:33	Luk 24:44	Luk 24,44	2
Dán 11:33	Luk 24:47	Luk 24,47	2
Dán 11:33	2Tim 4:6	2Tim 4,6	2
Dán 11:33	Jel 13:7	Jel 13,7	3
Dán 11:33	Jel 13:10	Jel 13,10	3
Dán 11:33	ApCsel 4:2	ApCsel 4,2	2
Dán 11:33	ApCsel 4:4	ApCsel 4,4	2
Dán 11:33	Zsid 11:34	Zsid 11,34	3
Dán 11:33	2Tim 1:12	2Tim 1,12	2
Dán 11:34	2Pét 2:18	2Pét 2,18	2
Dán 11:34	2Pét 2:19	2Pét 2,19	2
Dán 11:34	Júd 1:4	Júd 1,4	2
Dán 11:34	Jel 12:2	Jel 12,2	2
Dán 11:34	Jel 12:6	Jel 12,6	2
Dán 11:34	Jel 12:13	Jel 12,13	2
Dán 11:34	Jel 13:4	Jel 13,4	2
Dán 11:34	1Ján 4:1	1Ján 4,1	3
Dán 11:34	ApCsel 20:29	ApCsel 20,29	3
Dán 11:34	ApCsel 20:30	ApCsel 20,30	3
Dán 11:34	2Kor 11:13	2Kor 11,13	2
Dán 11:34	2Kor 11:15	2Kor 11,15	2
Dán 11:34	Tit 1:11	Tit 1,11	2
Dán 11:34	2Ján 1:7	2Ján 1,7	2
Dán 11:34	1Ján 2:18	1Ján 2,18	2
Dán 11:34	1Ján 2:19	1Ján 2,19	2
Dán 11:34	Róm 16:18	Róm 16,18	4
Dán 11:34	2Tim 4:3	2Tim 4,3	2
Dán 11:34	1Ján 4:5	1Ján 4,5	2
Dán 11:34	2Tim 3:1	2Tim 3,1	2
Dán 11:34	2Tim 3:7	2Tim 3,7	2
Dán 11:34	Jel 2:20	Jel 2,20	2
Dán 11:34	Mt 7:15	Mt 7,15	4
Dán 11:34	Gal 2:4	Gal 2,4	2
Dán 11:34	2Pét 2:1	2Pét 2,1	2
Dán 11:34	2Pét 2:3	2Pét 2,3	2
Dán 11:34	Jel 13:11	Jel 13,11	2
Dán 11:34	Jel 13:14	Jel 13,14	2
Dán 11:34	1Tim 4:1	1Tim 4,1	2
Dán 11:34	1Tim 4:2	1Tim 4,2	2
Dán 11:35	1Pét 1:6	1Pét 1,6	5
Dán 11:35	1Pét 1:7	1Pét 1,7	5
Dán 11:35	ApCsel 15:37	ApCsel 15,37	3
Dán 11:35	ApCsel 15:39	ApCsel 15,39	3
Dán 11:35	ApCsel 13:13	ApCsel 13,13	1
Dán 11:35	Ján 15:2	Ján 15,2	3
Dán 11:35	Dán 12:10	Dán 12,10	6
Dán 11:35	Dán 12:11	Dán 12,11	6
Dán 11:35	5Móz 8:2	5Móz 8,2	3
Dán 11:35	5Móz 8:3	5Móz 8,3	3
Dán 11:35	Dán 12:4	Dán 12,4	3
Dán 11:35	Zak 13:9	Zak 13,9	11
Dán 11:35	Dán 11:40	Dán 11,40	4
Dán 11:35	Mt 26:69	Mt 26,69	3
Dán 11:35	Mt 26:75	Mt 26,75	3
Dán 11:35	Jel 17:17	Jel 17,17	3
Dán 11:35	Jak 1:2	Jak 1,2	4
Dán 11:35	Dán 8:10	Dán 8,10	4
Dán 11:35	5Móz 8:16	5Móz 8,16	4
Dán 11:35	Ján 20:25	Ján 20,25	3
Dán 11:35	Jel 2:10	Jel 2,10	6
Dán 11:35	Dán 11:29	Dán 11,29	3
Dán 11:35	Mt 16:17	Mt 16,17	3
Dán 11:35	Dán 11:33	Dán 11,33	3
Dán 11:35	Dán 11:27	Dán 11,27	3
Dán 11:35	Hab 2:3	Hab 2,3	1
Dán 11:35	Péld 17:3	Péld 17,3	5
Dán 11:35	Dán 8:17	Dán 8,17	3
Dán 11:35	Mt 26:56	Mt 26,56	3
Dán 11:35	Dán 9:27	Dán 9,27	3
Dán 11:35	Dán 10:1	Dán 10,1	3
Dán 11:35	Jel 7:14	Jel 7,14	6
Dán 11:35	2Krón 32:31	2Krón 32,31	3
Dán 11:35	Mal 3:2	Mal 3,2	9
Dán 11:35	Mal 3:4	Mal 3,4	9
Dán 11:35	Mal 4:1	Mal 4,1	3
Dán 11:35	Mal 4:3	Mal 4,3	3
Dán 11:35	Dán 8:19	Dán 8,19	3
Dán 11:35	Jel 14:15	Jel 14,15	3
Dán 11:36	Jel 17:17	Jel 17,17	2
Dán 11:36	Dán 12:11	Dán 12,11	2
Dán 11:36	Dán 12:13	Dán 12,13	2
Dán 11:36	5Móz 10:17	5Móz 10,17	5
Dán 11:36	Dán 8:24	Dán 8,24	2
Dán 11:36	Dán 8:25	Dán 8,25	2
Dán 11:36	Ján 6:38	Ján 6,38	2
Dán 11:36	Péld 19:21	Péld 19,21	2
Dán 11:36	Ézs 14:13	Ézs 14,13	4
Dán 11:36	Ézs 10:25	Ézs 10,25	3
Dán 11:36	Zsolt 33:10	Zsolt 33,10	2
Dán 11:36	Dán 11:3	Dán 11,3	2
Dán 11:36	ApCsel 4:28	ApCsel 4,28	2
Dán 11:36	Jób 23:13	Jób 23,13	2
Dán 11:36	Jób 23:14	Jób 23,14	2
Dán 11:36	Jel 17:3	Jel 17,3	2
Dán 11:36	Dán 8:11	Dán 8,11	2
Dán 11:36	Dán 8:12	Dán 8,12	2
Dán 11:36	Dán 12:7	Dán 12,7	2
Dán 11:36	Dán 9:26	Dán 9,26	2
Dán 11:36	Dán 9:27	Dán 9,27	2
Dán 11:36	Jel 12:14	Jel 12,14	2
Dán 11:36	Ézs 26:20	Ézs 26,20	2
Dán 11:36	Dán 7:8	Dán 7,8	2
Dán 11:36	Dán 7:20	Dán 7,20	2
Dán 11:36	Dán 7:25	Dán 7,25	2
Dán 11:36	Dán 8:19	Dán 8,19	5
Dán 11:36	Józs 22:22	Józs 22,22	2
Dán 11:36	Jel 10:7	Jel 10,7	3
Dán 11:36	Jel 11:2	Jel 11,2	2
Dán 11:36	Jel 11:3	Jel 11,3	2
Dán 11:36	Jel 13:5	Jel 13,5	8
Dán 11:36	Jel 13:6	Jel 13,6	8
Dán 11:36	Zsolt 136:2	Zsolt 136,2	3
Dán 11:36	Dán 11:16	Dán 11,16	4
Dán 11:36	Ján 5:30	Ján 5,30	2
Dán 11:36	Ézs 46:10	Ézs 46,10	2
Dán 11:36	Dán 8:4	Dán 8,4	2
Dán 11:36	Dán 2:47	Dán 2,47	4
Dán 11:36	Dán 4:35	Dán 4,35	2
Dán 11:36	2Thessz 2:4	2Thessz 2,4	6
Dán 11:37	1Móz 3:16	1Móz 3,16	2
Dán 11:37	Ézs 14:13	Ézs 14,13	4
Dán 11:37	Ez 24:16	Ez 24,16	2
Dán 11:37	2Thessz 2:4	2Thessz 2,4	5
Dán 11:37	1Móz 3:5	1Móz 3,5	2
Dán 11:37	5Móz 5:21	5Móz 5,21	2
Dán 11:37	1Tim 4:3	1Tim 4,3	3
Dán 11:37	Én 7:10	Én 7,10	2
Dán 11:37	5Móz 21:11	5Móz 21,11	2
Dán 11:38	Jel 18:12	Jel 18,12	1
Dán 11:38	Jel 17:1	Jel 17,1	2
Dán 11:38	Jel 17:5	Jel 17,5	2
Dán 11:38	Jel 13:12	Jel 13,12	2
Dán 11:38	Jel 13:17	Jel 13,17	2
Dán 11:38	1Tim 4:1	1Tim 4,1	2
Dán 11:38	Ézs 44:9	Ézs 44,9	2
Dán 11:39	Jel 18:9	Jel 18,9	2
Dán 11:39	Jel 18:13	Jel 18,13	2
Dán 11:40	Dán 12:4	Dán 12,4	3
Dán 11:40	Zak 9:14	Zak 9,14	3
Dán 11:40	Dán 8:17	Dán 8,17	2
Dán 11:40	Dán 11:10	Dán 11,10	4
Dán 11:40	Jer 4:13	Jer 4,13	3
Dán 11:40	Ézs 21:1	Ézs 21,1	3
Dán 11:40	Ez 38:14	Ez 38,14	2
Dán 11:40	Ez 38:18	Ez 38,18	2
Dán 11:40	Ez 38:4	Ez 38,4	3
Dán 11:40	Dán 11:5	Dán 11,5	2
Dán 11:40	Dán 11:6	Dán 11,6	2
Dán 11:40	Dán 11:22	Dán 11,22	2
Dán 11:40	Ézs 66:15	Ézs 66,15	2
Dán 11:40	Jel 9:16	Jel 9,16	2
Dán 11:40	Dán 11:26	Dán 11,26	2
Dán 11:40	Dán 11:27	Dán 11,27	2
Dán 11:40	Ézs 5:28	Ézs 5,28	4
Dán 11:40	Jel 16:12	Jel 16,12	3
Dán 11:40	Dán 11:35	Dán 11,35	4
Dán 11:41	Jer 48:47	Jer 48,47	7
Dán 11:41	Jer 9:26	Jer 9,26	4
Dán 11:41	Dán 11:16	Dán 11,16	4
Dán 11:41	Ézs 11:13	Ézs 11,13	4
Dán 11:41	Ézs 11:15	Ézs 11,15	4
Dán 11:41	Dán 11:45	Dán 11,45	4
Dán 11:41	Ez 38:8	Ez 38,8	3
Dán 11:41	Ez 38:13	Ez 38,13	3
Dán 11:41	Jer 49:6	Jer 49,6	6
Dán 11:41	Dán 8:9	Dán 8,9	4
Dán 11:42	Jel 11:8	Jel 11,8	2
Dán 11:42	Zak 14:17	Zak 14,17	2
Dán 11:42	Zak 10:10	Zak 10,10	2
Dán 11:42	Zak 10:11	Zak 10,11	2
Dán 11:42	Ez 29:14	Ez 29,14	2
Dán 11:43	Ez 38:5	Ez 38,5	1
Dán 11:43	2Krón 12:3	2Krón 12,3	5
Dán 11:43	Bír 4:10	Bír 4,10	2
Dán 11:43	Ez 30:4	Ez 30,4	2
Dán 11:43	Ez 30:5	Ez 30,5	2
Dán 11:43	2Móz 11:8	2Móz 11,8	2
Dán 11:43	Jer 46:9	Jer 46,9	2
Dán 11:43	Jer 46:10	Jer 46,10	2
Dán 11:43	Náh 3:9	Náh 3,9	4
Dán 11:44	Jel 17:13	Jel 17,13	2
Dán 11:44	Dán 11:30	Dán 11,30	2
Dán 11:44	Jel 19:19	Jel 19,19	3
Dán 11:44	Jel 19:21	Jel 19,21	3
Dán 11:44	Jel 16:12	Jel 16,12	2
Dán 11:44	Ez 38:9	Ez 38,9	2
Dán 11:44	Ez 38:12	Ez 38,12	2
Dán 11:44	Dán 11:11	Dán 11,11	2
Dán 11:45	Dán 8:25	Dán 8,25	3
Dán 11:45	Ez 38:22	Ez 38,22	2
Dán 11:45	Ez 38:23	Ez 38,23	2
Dán 11:45	Dán 11:16	Dán 11,16	2
Dán 11:45	2Thessz 2:4	2Thessz 2,4	4
Dán 11:45	Jel 13:10	Jel 13,10	2
Dán 11:45	Jóel 2:20	Jóel 2,20	2
Dán 11:45	Jel 14:14	Jel 14,14	2
Dán 11:45	Jel 14:20	Jel 14,20	2
Dán 11:45	Mik 4:2	Mik 4,2	2
Dán 11:45	Dán 11:41	Dán 11,41	2
Dán 11:45	Zak 14:8	Zak 14,8	2
Dán 11:45	Ézs 2:2	Ézs 2,2	2
Dán 11:45	Jel 20:9	Jel 20,9	2
Dán 11:45	2Thessz 2:8	2Thessz 2,8	2
Dán 11:45	Ézs 14:13	Ézs 14,13	2
Dán 11:45	Jel 19:19	Jel 19,19	2
Dán 11:45	Jel 19:21	Jel 19,21	2
Dán 11:45	Dán 2:35	Dán 2,35	2
Dán 11:45	Zsolt 48:2	Zsolt 48,2	1
Dán 11:45	Dán 7:26	Dán 7,26	2
Dán 11:45	Ez 39:2	Ez 39,2	2
Dán 11:45	Jel 20:2	Jel 20,2	2
Dán 12:1	Zak 12:3	Zak 12,3	1
Dán 12:1	Zak 12:10	Zak 12,10	1
Dán 12:1	Dán 9:12	Dán 9,12	5
Dán 12:1	Dán 9:25	Dán 9,25	4
Dán 12:1	Dán 9:26	Dán 9,26	4
Dán 12:1	Hós 3:4	Hós 3,4	4
Dán 12:1	Hós 3:5	Hós 3,5	4
Dán 12:1	Jel 20:12	Jel 20,12	5
Dán 12:1	Ef 1:21	Ef 1,21	4
Dán 12:1	Jel 13:8	Jel 13,8	4
Dán 12:1	Ézs 4:3	Ézs 4,3	4
Dán 12:1	Ez 37:21	Ez 37,21	2
Dán 12:1	Ez 37:28	Ez 37,28	2
Dán 12:1	Jel 19:11	Jel 19,11	3
Dán 12:1	Jel 19:16	Jel 19,16	3
Dán 12:1	Abd 1:17	Abd 1,17	3
Dán 12:1	Abd 1:21	Abd 1,21	3
Dán 12:1	Ez 39:25	Ez 39,25	1
Dán 12:1	Ez 39:29	Ez 39,29	1
Dán 12:1	Jóel 3:16	Jóel 3,16	3
Dán 12:1	Jóel 3:21	Jóel 3,21	3
Dán 12:1	2Móz 32:32	2Móz 32,32	4
Dán 12:1	2Móz 32:33	2Móz 32,33	4
Dán 12:1	Róm 11:26	Róm 11,26	4
Dán 12:1	Dán 10:13	Dán 10,13	9
Dán 12:1	Dán 10:21	Dán 10,21	7
Dán 12:1	Fil 4:3	Fil 4,3	4
Dán 12:1	Luk 21:23	Luk 21,23	10
Dán 12:1	Luk 21:24	Luk 21,24	10
Dán 12:1	Ézs 11:11	Ézs 11,11	4
Dán 12:1	Ézs 11:16	Ézs 11,16	4
Dán 12:1	Ézs 26:20	Ézs 26,20	4
Dán 12:1	Ézs 26:21	Ézs 26,21	4
Dán 12:1	Zsolt 69:28	Zsolt 69,28	4
Dán 12:1	Ez 13:9	Ez 13,9	4
Dán 12:1	Jel 12:7	Jel 12,7	6
Dán 12:1	Jel 3:5	Jel 3,5	5
Dán 12:1	Jel 17:14	Jel 17,14	3
Dán 12:1	Jel 20:15	Jel 20,15	5
Dán 12:1	Júd 1:9	Júd 1,9	4
Dán 12:1	Luk 10:20	Luk 10,20	5
Dán 12:1	Ez 34:24	Ez 34,24	2
Dán 12:1	Jel 16:17	Jel 16,17	11
Dán 12:1	Jel 16:21	Jel 16,21	11
Dán 12:1	Róm 11:15	Róm 11,15	3
Dán 12:1	Ámós 9:11	Ámós 9,11	4
Dán 12:1	Ámós 9:15	Ámós 9,15	4
Dán 12:1	Jer 30:7	Jer 30,7	20
Dán 12:1	Mk 13:19	Mk 13,19	16
Dán 12:1	Mt 24:21	Mt 24,21	18
Dán 12:1	Dán 11:45	Dán 11,45	3
Dán 12:1	Ézs 9:7	Ézs 9,7	4
Dán 12:1	Zsolt 56:8	Zsolt 56,8	4
Dán 12:1	Ézs 27:12	Ézs 27,12	4
Dán 12:1	Ézs 27:13	Ézs 27,13	4
Dán 12:1	Jel 1:5	Jel 1,5	4
Dán 12:1	Róm 11:5	Róm 11,5	4
Dán 12:1	Róm 11:6	Róm 11,6	4
Dán 12:2	Ján 5:28	Ján 5,28	28
Dán 12:2	Ján 5:29	Ján 5,29	28
Dán 12:2	Hós 13:14	Hós 13,14	4
Dán 12:2	Ézs 66:24	Ézs 66,24	6
Dán 12:2	Mt 25:46	Mt 25,46	21
Dán 12:2	ApCsel 24:15	ApCsel 24,15	11
Dán 12:2	Jer 20:11	Jer 20,11	5
Dán 12:2	1Thessz 4:14	1Thessz 4,14	8
Dán 12:2	Jel 20:12	Jel 20,12	13
Dán 12:2	1Kor 15:20	1Kor 15,20	8
Dán 12:2	1Kor 15:22	1Kor 15,22	8
Dán 12:2	1Kor 15:51	1Kor 15,51	16
Dán 12:2	1Kor 15:54	1Kor 15,54	16
Dán 12:2	Ez 37:12	Ez 37,12	19
Dán 12:2	Ézs 26:19	Ézs 26,19	28
Dán 12:2	Mt 22:29	Mt 22,29	6
Dán 12:2	Mt 22:32	Mt 22,32	6
Dán 12:2	Róm 9:21	Róm 9,21	0
Dán 12:2	Ján 11:23	Ján 11,23	6
Dán 12:2	Ján 11:26	Ján 11,26	6
Dán 12:2	Jób 19:25	Jób 19,25	5
Dán 12:2	Jób 19:27	Jób 19,27	5
Dán 12:2	Ez 37:1	Ez 37,1	11
Dán 12:2	Ez 37:4	Ez 37,4	11
Dán 12:3	2Pét 3:15	2Pét 3,15	6
Dán 12:3	ApCsel 13:1	ApCsel 13,1	2
Dán 12:3	Zsid 5:12	Zsid 5,12	9
Dán 12:3	Péld 11:30	Péld 11,30	11
Dán 12:3	Ján 5:35	Ján 5,35	8
Dán 12:3	Mt 19:28	Mt 19,28	4
Dán 12:3	Ján 4:36	Ján 4,36	8
Dán 12:3	Péld 4:18	Péld 4,18	29
Dán 12:3	Mt 13:43	Mt 13,43	41
Dán 12:3	1Kor 3:10	1Kor 3,10	7
Dán 12:3	1Kor 15:40	1Kor 15,40	8
Dán 12:3	1Kor 15:42	1Kor 15,42	8
Dán 12:3	Luk 1:16	Luk 1,16	7
Dán 12:3	Luk 1:17	Luk 1,17	7
Dán 12:3	Mt 24:45	Mt 24,45	5
Dán 12:3	Fil 2:16	Fil 2,16	7
Dán 12:3	Fil 2:17	Fil 2,17	7
Dán 12:3	Jak 5:19	Jak 5,19	16
Dán 12:3	Jak 5:20	Jak 5,20	16
Dán 12:3	Jel 1:20	Jel 1,20	6
Dán 12:3	Dán 11:35	Dán 11,35	15
Dán 12:3	Dán 11:33	Dán 11,33	19
Dán 12:3	Jer 23:22	Jer 23,22	7
Dán 12:3	1Thessz 2:19	1Thessz 2,19	6
Dán 12:3	1Thessz 2:20	1Thessz 2,20	6
Dán 12:3	Ef 4:11	Ef 4,11	6
Dán 12:4	Jel 10:4	Jel 10,4	9
Dán 12:4	Dán 12:9	Dán 12,9	17
Dán 12:4	Zak 14:6	Zak 14,6	7
Dán 12:4	Zak 14:10	Zak 14,10	7
Dán 12:4	Ézs 29:18	Ézs 29,18	8
Dán 12:4	Ézs 29:19	Ézs 29,19	8
Dán 12:4	Dán 10:1	Dán 10,1	5
Dán 12:4	Róm 10:18	Róm 10,18	5
Dán 12:4	Dán 8:17	Dán 8,17	10
Dán 12:4	Dán 11:40	Dán 11,40	6
Dán 12:4	Ézs 30:26	Ézs 30,26	5
Dán 12:4	Dán 12:13	Dán 12,13	8
Dán 12:4	Dán 11:33	Dán 11,33	6
Dán 12:4	Ézs 11:9	Ézs 11,9	7
Dán 12:4	Ézs 32:3	Ézs 32,3	8
Dán 12:4	Mt 24:14	Mt 24,14	7
Dán 12:4	Dán 8:26	Dán 8,26	11
Dán 12:4	Ézs 8:16	Ézs 8,16	8
Dán 12:4	Jel 22:10	Jel 22,10	11
Dán 12:4	Jel 14:6	Jel 14,6	5
Dán 12:4	Jel 14:7	Jel 14,7	5
Dán 12:5	Dán 10:10	Dán 10,10	2
Dán 12:5	Dán 10:4	Dán 10,4	2
Dán 12:5	Dán 10:6	Dán 10,6	2
Dán 12:5	Dán 10:16	Dán 10,16	2
Dán 12:6	Ez 9:2	Ez 9,2	5
Dán 12:6	Zak 1:12	Zak 1,12	4
Dán 12:6	Zak 1:13	Zak 1,13	4
Dán 12:6	Jel 15:6	Jel 15,6	2
Dán 12:6	Jel 19:14	Jel 19,14	2
Dán 12:6	Ef 3:10	Ef 3,10	2
Dán 12:6	Jel 6:10	Jel 6,10	2
Dán 12:6	1Pét 1:12	1Pét 1,12	2
Dán 12:6	Dán 10:5	Dán 10,5	3
Dán 12:6	Dán 10:6	Dán 10,6	3
Dán 12:6	Dán 8:13	Dán 8,13	5
Dán 12:6	Dán 8:16	Dán 8,16	4
Dán 12:6	Zsolt 74:9	Zsolt 74,9	2
Dán 12:6	Jel 10:2	Jel 10,2	2
Dán 12:6	Jel 10:5	Jel 10,5	2
Dán 12:7	Jel 13:5	Jel 13,5	5
Dán 12:7	Ézs 62:12	Ézs 62,12	3
Dán 12:7	Dán 8:14	Dán 8,14	2
Dán 12:7	Dán 8:24	Dán 8,24	8
Dán 12:7	Dán 11:13	Dán 11,13	2
Dán 12:7	5Móz 26:19	5Móz 26,19	3
Dán 12:7	Jer 4:2	Jer 4,2	3
Dán 12:7	Dán 7:25	Dán 7,25	13
Dán 12:7	Jel 10:5	Jel 10,5	7
Dán 12:7	Jel 10:7	Jel 10,7	7
Dán 12:7	Jel 12:6	Jel 12,6	4
Dán 12:7	Dán 12:11	Dán 12,11	1
Dán 12:7	Dán 12:12	Dán 12,12	1
Dán 12:7	Luk 21:14	Luk 21,14	1
Dán 12:7	Dán 4:34	Dán 4,34	4
Dán 12:7	Jel 12:14	Jel 12,14	10
Dán 12:7	Dán 12:6	Dán 12,6	2
Dán 12:7	1Pét 2:9	1Pét 2,9	3
Dán 12:7	Jób 27:2	Jób 27,2	1
Dán 12:7	Jel 11:7	Jel 11,7	3
Dán 12:7	Jel 11:15	Jel 11,15	3
Dán 12:7	Jel 11:2	Jel 11,2	4
Dán 12:7	Jel 11:3	Jel 11,3	4
Dán 12:7	Luk 21:24	Luk 21,24	4
Dán 12:7	5Móz 7:6	5Móz 7,6	3
Dán 12:7	5Móz 32:40	5Móz 32,40	2
Dán 12:8	Dán 12:6	Dán 12,6	2
Dán 12:8	Luk 18:34	Luk 18,34	2
Dán 12:8	1Pét 1:11	1Pét 1,11	2
Dán 12:8	Ján 12:16	Ján 12,16	2
Dán 12:8	ApCsel 1:7	ApCsel 1,7	3
Dán 12:8	Dán 10:14	Dán 10,14	2
Dán 12:9	Ézs 29:11	Ézs 29,11	4
Dán 12:9	Jel 10:4	Jel 10,4	4
Dán 12:9	Dán 8:26	Dán 8,26	7
Dán 12:9	Ézs 8:16	Ézs 8,16	4
Dán 12:9	Dán 12:4	Dán 12,4	10
Dán 12:10	Ez 36:25	Ez 36,25	2
Dán 12:10	Ján 18:37	Ján 18,37	2
Dán 12:10	Hós 14:9	Hós 14,9	12
Dán 12:10	Péld 1:5	Péld 1,5	4
Dán 12:10	Mk 4:11	Mk 4,11	2
Dán 12:10	1Kor 6:11	1Kor 6,11	2
Dán 12:10	Jel 9:20	Jel 9,20	7
