Igehely	Strong-szám	Görög szóalak	Morfológiai kód
Zsolt 96:12	G5463	χαρησεται	V-FPI-3S
Zsolt 96:12	G3588	τα	T-NPN
Zsolt 96:12	G2532	και	CONJ
Zsolt 96:12	G3956	παντα	A-NPN
Zsolt 96:12	G3588	τα	T-NPN
Zsolt 96:12	G1722	εν	PREP
Zsolt 96:12	G0846	αυτοις	D-DPN
Zsolt 96:12	G5119	τοτε	ADV
Zsolt 96:12	G3956	παντα	A-NPN
Zsolt 96:12	G3588	τα	T-NPN
Zsolt 96:12	G3586	ξυλα	N-NPN
Zsolt 96:12	G3588	του	T-GSM
Zsolt 96:13	G4253	προ	PREP
Zsolt 96:13	G4383	προσωπου	N-GSN
Zsolt 96:13	G2962	κυριου	N-GSM
Zsolt 96:13	G3754	οτι	CONJ
Zsolt 96:13	G2064	ερχεται	V-PMI-3S
Zsolt 96:13	G3754	οτι	CONJ
Zsolt 96:13	G2064	ερχεται	V-PMI-3S
Zsolt 96:13	G2919	κριναι	V-AAN
Zsolt 96:13	G3588	την	T-ASF
Zsolt 96:13	G1065	γην	N-ASF
Zsolt 96:13	G2919	κρινει	V-FAI-3S
Zsolt 96:13	G3588	την	T-ASF
Zsolt 96:13	G3611	οικουμενην	V-PMPAS
Zsolt 96:13	G1722	εν	PREP
Zsolt 96:13	G1343	δικαιοσυνη	N-DSF
Zsolt 96:13	G2532	και	CONJ
Zsolt 96:13	G2992	λαους	N-APM
Zsolt 96:13	G1722	εν	PREP
Zsolt 96:13	G3588	τη	T-DSF
Zsolt 96:13	G0225	αληθεια	N-DSF
Zsolt 96:13	G0846	αυτου	D-GSM
Zsolt 97:1	G3588	τω	T-DSM
Zsolt 97:1	G3753	οτε	ADV
Zsolt 97:1	G3588	η	T-NSF
Zsolt 97:1	G1065	γη	N-NSF
Zsolt 97:1	G0846	αυτου	D-GSM
Zsolt 97:1	G2523	καθισταται	V-FPI-3S
Zsolt 97:1	G3588	ο	T-NSM
Zsolt 97:1	G2962	κυριος	N-NSM
Zsolt 97:1	G0936	εβασιλευσεν	V-AAI-3S
Zsolt 97:1	G3588	η	T-NSF
Zsolt 97:1	G1065	γη	N-NSF
Zsolt 97:1	G2165	ευφρανθητωσαν	V-APD-3P
Zsolt 97:1	G3520	νησοι	N-NPF
Zsolt 97:1	G4183	πολλαι	A-NPF
Zsolt 97:2	G3507	νεφελη	N-NSF
Zsolt 97:2	G2532	και	CONJ
Zsolt 97:2	G1105	γνοφος	N-NSM
Zsolt 97:2	G0846	αυτου	D-GSM
Zsolt 97:2	G1343	δικαιοσυνη	N-NSF
Zsolt 97:2	G2532	και	CONJ
Zsolt 97:2	G2917	κριμα	N-NSN
Zsolt 97:2	G3588	του	T-GSM
Zsolt 97:2	G2362	θρονου	N-GSM
Zsolt 97:2	G0846	αυτου	D-GSM
Zsolt 97:3	G4442	πυρ	N-ASN
Zsolt 97:3	G1726	εναντιον	PREP
Zsolt 97:3	G0846	αυτου	D-GSM
Zsolt 97:3	G4313	προπορευσεται	V-FMI-3S
Zsolt 97:3	G2532	και	CONJ
Zsolt 97:3	G5394	φλογιει	V-FAI-3S
Zsolt 97:3	G3588	τους	T-APM
Zsolt 97:3	G2190	εχθρους	N-APM
Zsolt 97:3	G0846	αυτου	D-GSM
Zsolt 97:4	G5316	εφαναν	V-AAI-3P
Zsolt 97:4	G3588	αι	T-NPF
Zsolt 97:4	G0796	αστραπαι	N-NPF
Zsolt 97:4	G0846	αυτου	D-GSM
Zsolt 97:4	G3588	τη	T-DSF
Zsolt 97:4	G3611	οικουμενη	V-PMPDS
Zsolt 97:4	G3708	ειδεν	V-AAI-3S
Zsolt 97:4	G2532	και	CONJ
Zsolt 97:4	G4531	εσαλευθη	V-API-3S
Zsolt 97:4	G3588	η	T-NSF
Zsolt 97:4	G1065	γη	N-NSF
Zsolt 97:5	G3588	τα	T-NPN
Zsolt 97:5	G3735	ορη	N-NPN
Zsolt 97:5	G5080	ετακησαν	V-AAI-3P
Zsolt 97:5	G5616	ωσει	PRT
Zsolt 97:5	G0575	απο	PREP
Zsolt 97:5	G4383	προσωπου	N-GSN
Zsolt 97:5	G2962	κυριου	N-GSM
Zsolt 97:5	G0575	απο	PREP
Zsolt 97:5	G4383	προσωπου	N-GSN
Zsolt 97:5	G2962	κυριου	N-GSM
Zsolt 97:5	G3956	πασης	A-GSF
Zsolt 97:5	G3588	της	T-GSF
Zsolt 97:5	G1065	γης	N-GSF
Zsolt 97:6	G0312	ανηγγειλαν	V-AAI-3P
Zsolt 97:6	G3588	οι	T-NPM
Zsolt 97:6	G3772	ουρανοι	N-NPM
Zsolt 97:6	G3588	την	T-ASF
Zsolt 97:6	G1343	δικαιοσυνην	N-ASF
Zsolt 97:6	G0846	αυτου	D-GSM
Zsolt 97:6	G2532	και	CONJ
Zsolt 97:6	G3708	ειδοσαν	V-AAI-3P
Zsolt 97:6	G3956	παντες	A-NPM
Zsolt 97:6	G3588	οι	T-NPM
Zsolt 97:6	G2992	λαοι	N-NPM
Zsolt 97:6	G3588	την	T-ASF
Zsolt 97:6	G1391	δοξαν	N-ASF
Zsolt 97:6	G0846	αυτου	D-GSM
Zsolt 97:7	G0153	αισχυνθητωσαν	V-APD-3P
Zsolt 97:7	G3956	παντες	A-NPM
Zsolt 97:7	G3588	οι	T-NPM
Zsolt 97:7	G4352	προσκυνουντες	V-PAPNP
Zsolt 97:7	G3588	τοις	T-DPM
Zsolt 97:7	G3588	οι	T-NPM
Zsolt 97:7	G1722	εν	PREP
Zsolt 97:7	G3588	τοις	T-DPN
Zsolt 97:7	G1497	ειδωλοις	N-DPN
Zsolt 97:7	G0846	αυτων	D-GPM
Zsolt 97:7	G4352	προσκυνησατε	V-AAD-2P
Zsolt 97:7	G0846	αυτω	D-DSM
Zsolt 97:7	G3956	παντες	A-NPM
Zsolt 97:7	G3588	οι	T-NPM
Zsolt 97:7	G0032	αγγελοι	N-NPM
Zsolt 97:7	G0846	αυτου	D-GSM
Zsolt 97:8	G0191	ηκουσεν	V-AAI-3S
Zsolt 97:8	G2532	και	CONJ
Zsolt 97:8	G2165	ευφρανθη	V-API-3S
Zsolt 97:8	G4622	σιων	N-PRI
Zsolt 97:8	G2532	και	CONJ
Zsolt 97:8	G3588	αι	T-NPF
Zsolt 97:8	G2364	θυγατερες	N-NPF
Zsolt 97:8	G3588	της	T-GSF
Zsolt 97:8	G2449	ιουδαιας	N-GSF
Zsolt 97:8	G3588	των	T-GPN
Zsolt 97:8	G2917	κριματων	N-GPN
Zsolt 97:8	G4771	σου	P-GS
Zsolt 97:8	G2962	κυριε	N-VSM
Zsolt 97:9	G3754	οτι	CONJ
Zsolt 97:9	G4771	συ	P-NS
Zsolt 97:9	G1510	ει	V-PAI-2S
Zsolt 97:9	G2962	κυριος	N-NSM
Zsolt 97:9	G3588	ο	T-NSM
Zsolt 97:9	G5310	υψιστος	A-NSM
Zsolt 97:9	G1909	επι	PREP
Zsolt 97:9	G3956	πασαν	A-ASF
Zsolt 97:9	G3588	την	T-ASF
Zsolt 97:9	G1065	γην	N-ASF
Zsolt 97:9	G4970	σφοδρα	ADV
Zsolt 97:9	G5251	υπερυψωθης	V-API-2S
Zsolt 97:9	G5228	υπερ	PREP
Zsolt 97:9	G3956	παντας	A-APM
Zsolt 97:9	G3588	τους	T-APM
Zsolt 97:9	G2316	θεους	N-APM
Zsolt 97:10	G3588	οι	T-NPM
Zsolt 97:10	G0025	αγαπωντες	V-PAPNP
Zsolt 97:10	G3588	τον	T-ASM
Zsolt 97:10	G2962	κυριον	N-ASM
Zsolt 97:10	G3404	μισειτε	V-PAI-2P
Zsolt 97:10	G4190	πονηρον	A-ASM
Zsolt 97:10	G5442	φυλασσει	V-PAI-3S
Zsolt 97:10	G2962	κυριος	N-NSM
Zsolt 97:10	G3588	τας	T-APF
Zsolt 97:10	G5590	ψυχας	N-APF
Zsolt 97:10	G3588	των	T-GPM
Zsolt 97:10	G3741	οσιων	A-GPM
Zsolt 97:10	G0846	αυτου	D-GSM
Zsolt 97:10	G1537	εκ	PREP
Zsolt 97:10	G5495	χειρος	N-GSF
Zsolt 97:10	G0268	αμαρτωλων	A-GPM
Zsolt 97:10	G0846	αυτους	D-APM
Zsolt 97:11	G5457	φως	N-NSN
Zsolt 97:11	G0393	ανετειλεν	V-AAI-3S
Zsolt 97:11	G3588	τω	T-DSM
Zsolt 97:11	G1342	δικαιω	A-DSM
Zsolt 97:11	G2532	και	CONJ
Zsolt 97:11	G3588	τοις	T-DPM
Zsolt 97:11	G2117	ευθεσι	A-DPM
Zsolt 97:11	G3588	τη	T-DSF
Zsolt 97:11	G2588	καρδια	N-DSF
Zsolt 97:11	G2167	ευφροσυνη	N-NSF
Zsolt 97:12	G2165	ευφρανθητε	V-APS-2P
Zsolt 97:12	G1342	δικαιοι	A-NPM
Zsolt 97:12	G1909	επι	PREP
Zsolt 97:12	G3588	τω	T-DSM
Zsolt 97:12	G2962	κυριω	N-DSM
Zsolt 97:12	G2532	και	CONJ
Zsolt 97:12	G1843	εξομολογεισθε	V-PMI-2P
Zsolt 97:12	G3588	τη	T-DSF
Zsolt 97:12	G3420	μνημη	N-DSF
Zsolt 97:12	G3588	της	T-GSF
Zsolt 97:12	G0042	αγιωσυνης	N-GSF
Zsolt 97:12	G0846	αυτου	D-GSM
Zsolt 98:1	G5568	ψαλμος	N-NSM
Zsolt 98:1	G3588	τω	T-DSM
Zsolt 98:1	G0103	ασατε	V-AAD-2P
Zsolt 98:1	G3588	τω	T-DSM
Zsolt 98:1	G2962	κυριω	N-DSM
Zsolt 98:1	G2537	καινον	A-ASM
Zsolt 98:1	G3754	οτι	CONJ
Zsolt 98:1	G2298	θαυμαστα	A-APN
Zsolt 98:1	G4160	εποιησεν	V-AAI-3S
Zsolt 98:1	G2962	κυριος	N-NSM
Zsolt 98:1	G4982	εσωσεν	V-AAI-3S
Zsolt 98:1	G0846	αυτω	D-DSM
Zsolt 98:1	G3588	η	T-NSF
Zsolt 98:1	G1188	δεξια	A-APN
Zsolt 98:1	G0846	αυτου	D-GSM
Zsolt 98:1	G2532	και	CONJ
Zsolt 98:1	G3588	ο	T-NSM
Zsolt 98:1	G1023	βραχιων	N-NSM
Zsolt 98:1	G3588	ο	T-NSM
Zsolt 98:1	G0040	αγιος	A-NSM
Zsolt 98:1	G0846	αυτου	D-GSM
Zsolt 98:2	G1107	εγνωρισεν	V-AAI-3S
Zsolt 98:2	G2962	κυριος	N-NSM
Zsolt 98:2	G3588	το	T-ASN
Zsolt 98:2	G4992	σωτηριον	N-ASN
Zsolt 98:2	G0846	αυτου	D-GSM
Zsolt 98:2	G1726	εναντιον	PREP
Zsolt 98:2	G3588	των	T-GPN
Zsolt 98:2	G1484	εθνων	N-GPN
Zsolt 98:2	G0601	απεκαλυψεν	V-AAI-3S
Zsolt 98:2	G3588	την	T-ASF
Zsolt 98:2	G1343	δικαιοσυνην	N-ASF
Zsolt 98:2	G0846	αυτου	D-GSM
Zsolt 98:3	G3403	εμνησθη	V-API-3S
Zsolt 98:3	G3588	του	T-GSN
Zsolt 98:3	G1656	ελεους	N-GSN
Zsolt 98:3	G0846	αυτου	D-GSM
Zsolt 98:3	G3588	τω	T-DSM
Zsolt 98:3	G2384	ιακωβ	N-PRI
Zsolt 98:3	G2532	και	CONJ
Zsolt 98:3	G3588	της	T-GSF
Zsolt 98:3	G0225	αληθειας	N-GSF
Zsolt 98:3	G0846	αυτου	D-GSM
Zsolt 98:3	G3588	τω	T-DSM
Zsolt 98:3	G3624	οικω	N-DSM
Zsolt 98:3	G2474	ισραηλ	N-PRI
Zsolt 98:3	G3708	ειδοσαν	V-AAI-3P
Zsolt 98:3	G3956	παντα	A-NPN
Zsolt 98:3	G3588	τα	T-NPN
Zsolt 98:3	G4009	περατα	N-NPN
Zsolt 98:3	G3588	της	T-GSF
Zsolt 98:3	G1065	γης	N-GSF
Zsolt 98:3	G3588	το	T-ASN
Zsolt 98:3	G4992	σωτηριον	N-ASN
Zsolt 98:3	G3588	του	T-GSM
Zsolt 98:3	G2316	θεου	N-GSM
Zsolt 98:3	G1473	ημων	P-GP
Zsolt 98:4	G0214	αλαλαξατε	V-AAD-2P
Zsolt 98:4	G3588	τω	T-DSM
Zsolt 98:4	G2316	θεω	N-DSM
Zsolt 98:4	G3956	πασα	A-NSF
Zsolt 98:4	G3588	η	T-NSF
Zsolt 98:4	G1065	γη	N-NSF
Zsolt 98:4	G0103	ασατε	V-AAD-2P
Zsolt 98:4	G2532	και	CONJ
Zsolt 98:4	G2532	και	CONJ
Zsolt 98:4	G5567	ψαλατε	V-AAD-2P
Zsolt 98:5	G5567	ψαλατε	V-AAD-2P
Zsolt 98:5	G3588	τω	T-DSM
Zsolt 98:5	G2962	κυριω	N-DSM
Zsolt 98:5	G1722	εν	PREP
Zsolt 98:5	G2788	κιθαρα	N-DSF
Zsolt 98:5	G1722	εν	PREP
Zsolt 98:5	G2788	κιθαρα	N-DSF
Zsolt 98:5	G2532	και	CONJ
Zsolt 98:5	G5456	φωνη	N-DSF
Zsolt 98:5	G5568	ψαλμου	N-GSM
Zsolt 98:6	G1722	εν	PREP
Zsolt 98:6	G4536	σαλπιγξιν	N-DPF
Zsolt 98:6	G2532	και	CONJ
Zsolt 98:6	G5456	φωνη	N-DSF
Zsolt 98:6	G4536	σαλπιγγος	N-GSF
Zsolt 98:6	G0214	αλαλαξατε	V-AAD-2P
Zsolt 98:6	G1799	ενωπιον	PREP
Zsolt 98:6	G3588	του	T-GSM
Zsolt 98:6	G0935	βασιλεως	N-GSM
Zsolt 98:6	G2962	κυριου	N-GSM
Zsolt 98:7	G4531	σαλευθητω	V-APD-3S
Zsolt 98:7	G3588	η	T-NSF
Zsolt 98:7	G2281	θαλασσα	N-NSF
Zsolt 98:7	G2532	και	CONJ
Zsolt 98:7	G3588	το	T-NSN
Zsolt 98:7	G4138	πληρωμα	N-NSN
Zsolt 98:7	G0846	αυτης	D-GSF
Zsolt 98:7	G3588	η	T-NSF
Zsolt 98:7	G3611	οικουμενη	V-PMPNS
Zsolt 98:7	G2532	και	CONJ
Zsolt 98:7	G3588	οι	T-NPM
Zsolt 98:7	G1722	εν	PREP
Zsolt 98:7	G0846	αυτη	D-DSF
Zsolt 98:8	G4215	ποταμοι	N-NPM
Zsolt 98:8	G5495	χειρι	N-DSF
Zsolt 98:8	G1909	επι	PREP
Zsolt 98:8	G3588	το	T-ASN
Zsolt 98:8	G0846	αυτο	D-ASN
Zsolt 98:8	G3588	τα	T-APN
Zsolt 98:8	G3735	ορη	N-APN
Zsolt 98:9	G3754	οτι	CONJ
Zsolt 98:9	G1854	ηκει	V-PAI-3S
Zsolt 98:9	G2919	κριναι	V-AAN
Zsolt 98:9	G3588	την	T-ASF
Zsolt 98:9	G1065	γην	N-ASF
Zsolt 98:9	G2919	κρινει	V-FAI-3S
Zsolt 98:9	G3588	την	T-ASF
Zsolt 98:9	G3611	οικουμενην	V-PMPAS
Zsolt 98:9	G1722	εν	PREP
Zsolt 98:9	G1343	δικαιοσυνη	N-DSF
Zsolt 98:9	G2532	και	CONJ
Zsolt 98:9	G2992	λαους	N-APM
Zsolt 98:9	G1722	εν	PREP
Zsolt 98:9	G2118	ευθυτητι	N-DSF
Zsolt 99:1	G5568	ψαλμος	N-NSM
Zsolt 99:1	G3588	τω	T-DSM
Zsolt 99:1	G3588	ο	T-NSM
Zsolt 99:1	G2962	κυριος	N-NSM
Zsolt 99:1	G0936	εβασιλευσεν	V-AAI-3S
Zsolt 99:1	G3710	οργιζεσθωσαν	V-PMD-3P
Zsolt 99:1	G2992	λαοι	N-NPM
Zsolt 99:1	G3588	ο	T-NSM
Zsolt 99:1	G2521	καθημενος	V-PMPNS
Zsolt 99:1	G1909	επι	PREP
Zsolt 99:1	G3588	των	T-GPN
Zsolt 99:1	G4531	σαλευθητω	V-APD-3S
Zsolt 99:1	G3588	η	T-NSF
Zsolt 99:1	G1065	γη	N-NSF
Zsolt 99:2	G2962	κυριος	N-NSM
Zsolt 99:2	G1722	εν	PREP
Zsolt 99:2	G4622	σιων	N-PRI
Zsolt 99:2	G3173	μεγας	A-NSM
Zsolt 99:2	G2532	και	CONJ
Zsolt 99:2	G5308	υψηλος	A-NSM
Zsolt 99:2	G1510	εστιν	V-PAI-3S
Zsolt 99:2	G1909	επι	PREP
Zsolt 99:2	G3956	παντας	A-APM
Zsolt 99:2	G3588	τους	T-APM
Zsolt 99:2	G2992	λαους	N-APM
Zsolt 99:3	G1843	εξομολογησασθωσαν	V-AMD-3P
Zsolt 99:3	G3588	τω	T-DSN
Zsolt 99:3	G3686	ονοματι	N-DSN
Zsolt 99:3	G4771	σου	P-GS
Zsolt 99:3	G3588	τω	T-DSM
Zsolt 99:3	G3173	μεγαλω	A-DSM
Zsolt 99:3	G3754	οτι	CONJ
Zsolt 99:3	G5398	φοβερον	A-NSN
Zsolt 99:3	G2532	και	CONJ
Zsolt 99:3	G0040	αγιον	A-NSN
Zsolt 99:3	G1510	εστιν	V-PAI-3S
Zsolt 99:4	G2532	και	CONJ
Zsolt 99:4	G5092	τιμη	N-NSF
Zsolt 99:4	G0935	βασιλεως	N-GSM
Zsolt 99:4	G2920	κρισιν	N-ASF
Zsolt 99:4	G0025	αγαπα	V-PAI-3S
Zsolt 99:4	G4771	συ	P-NS
Zsolt 99:4	G2090	ητοιμασας	V-AAI-2S
Zsolt 99:4	G2118	ευθυτητας	N-APF
Zsolt 99:4	G2920	κρισιν	N-ASF
Zsolt 99:4	G2532	και	CONJ
Zsolt 99:4	G1343	δικαιοσυνην	N-ASF
Zsolt 99:4	G1722	εν	PREP
Zsolt 99:4	G2384	ιακωβ	N-PRI
Zsolt 99:4	G4771	συ	P-NS
Zsolt 99:4	G4160	εποιησας	V-AAI-2S
Zsolt 99:5	G5312	υψουτε	V-PAD-2P
Zsolt 99:5	G2962	κυριον	N-ASM
Zsolt 99:5	G3588	τον	T-ASM
Zsolt 99:5	G2316	θεον	N-ASM
Zsolt 99:5	G1473	ημων	P-GP
Zsolt 99:5	G2532	και	CONJ
Zsolt 99:5	G4352	προσκυνειτε	V-PAD-2P
Zsolt 99:5	G3588	τω	T-DSN
Zsolt 99:5	G5286	υποποδιω	N-DSN
Zsolt 99:5	G3588	των	T-GPM
Zsolt 99:5	G4228	ποδων	N-GPM
Zsolt 99:5	G0846	αυτου	D-GSM
Zsolt 99:5	G3754	οτι	CONJ
Zsolt 99:5	G0040	αγιος	A-NSM
Zsolt 99:5	G1510	εστιν	V-PAI-3S
Zsolt 99:6	G2532	και	CONJ
Zsolt 99:6	G0002	ααρων	N-PRI
Zsolt 99:6	G1722	εν	PREP
Zsolt 99:6	G3588	τοις	T-DPM
Zsolt 99:6	G2409	ιερευσιν	N-DPM
Zsolt 99:6	G0846	αυτου	D-GSM
Zsolt 99:6	G2532	και	CONJ
Zsolt 99:6	G4545	σαμουηλ	N-PRI
Zsolt 99:6	G1722	εν	PREP
Zsolt 99:6	G3588	τοις	T-DPM
Zsolt 99:6	G1941	επικαλουμενοις	N/A
Zsolt 99:6	G3588	το	T-ASN
Zsolt 99:6	G3686	ονομα	N-ASN
Zsolt 99:6	G0846	αυτου	D-GSM
Zsolt 99:6	G3588	τον	T-ASM
Zsolt 99:6	G2962	κυριον	N-ASM
Zsolt 99:6	G2532	και	CONJ
Zsolt 99:6	G0846	αυτος	D-NSM
Zsolt 99:6	G0846	αυτων	D-GPM
Zsolt 99:7	G1722	εν	PREP
Zsolt 99:7	G4769	στυλω	N-DSM
Zsolt 99:7	G3507	νεφελης	N-GSF
Zsolt 99:7	G2980	ελαλει	V-IAI-3S
Zsolt 99:7	G4314	προς	PREP
Zsolt 99:7	G0846	αυτους	D-APM
Zsolt 99:7	G5442	εφυλασσον	V-IAI-3P
Zsolt 99:7	G3588	τα	T-APN
Zsolt 99:7	G3142	μαρτυρια	N-APN
Zsolt 99:7	G0846	αυτου	D-GSM
Zsolt 99:7	G2532	και	CONJ
Zsolt 99:7	G3588	τα	T-APN
Zsolt 99:7	G3739	α	R-APN
Zsolt 99:7	G1325	εδωκεν	V-AAI-3S
Zsolt 99:7	G0846	αυτοις	D-DPM
Zsolt 99:8	G2962	κυριε	N-VSM
Zsolt 99:8	G3588	ο	T-NSM
Zsolt 99:8	G2316	θεος	N-NSM
Zsolt 99:8	G1473	ημων	P-GP
Zsolt 99:8	G4771	συ	P-NS
Zsolt 99:8	G0846	αυτων	D-GPM
Zsolt 99:8	G3588	ο	T-NSM
Zsolt 99:8	G2316	θεος	N-NSM
Zsolt 99:8	G4771	συ	P-NS
Zsolt 99:8	G1096	εγινου	V-IMI-2S
Zsolt 99:8	G0846	αυτοις	D-DPM
Zsolt 99:8	G2532	και	CONJ
Zsolt 99:8	G1556	εκδικων	V-PAPNS
Zsolt 99:8	G1909	επι	PREP
Zsolt 99:8	G3956	παντα	A-APN
Zsolt 99:8	G3588	τα	T-APN
Zsolt 99:8	G0846	αυτων	D-GPM
Zsolt 99:9	G5312	υψουτε	V-PAD-2P
Zsolt 99:9	G2962	κυριον	N-ASM
Zsolt 99:9	G3588	τον	T-ASM
Zsolt 99:9	G2316	θεον	N-ASM
Zsolt 99:9	G1473	ημων	P-GP
Zsolt 99:9	G2532	και	CONJ
Zsolt 99:9	G4352	προσκυνειτε	V-PAI-2P
Zsolt 99:9	G1519	εις	PREP
Zsolt 99:9	G3735	ορος	N-ASN
Zsolt 99:9	G0040	αγιον	A-ASM
Zsolt 99:9	G0846	αυτου	D-GSM
Zsolt 99:9	G3754	οτι	CONJ
Zsolt 99:9	G0040	αγιος	A-NSM
Zsolt 99:9	G2962	κυριος	N-NSM
Zsolt 99:9	G3588	ο	T-NSM
Zsolt 99:9	G2316	θεος	N-NSM
Zsolt 99:9	G1473	ημων	P-GP
Zsolt 100:1	G5568	ψαλμος	N-NSM
Zsolt 100:1	G1519	εις	PREP
Zsolt 100:1	G0214	αλαλαξατε	V-AAD-2P
Zsolt 100:1	G3588	τω	T-DSM
Zsolt 100:1	G2962	κυριω	N-DSM
Zsolt 100:1	G3956	πασα	A-NSF
Zsolt 100:1	G3588	η	T-NSF
Zsolt 100:1	G1065	γη	N-NSF
Zsolt 100:2	G1398	δουλευσατε	V-AAD-2P
Zsolt 100:2	G3588	τω	T-DSM
Zsolt 100:2	G2962	κυριω	N-DSM
Zsolt 100:2	G1722	εν	PREP
Zsolt 100:2	G2167	ευφροσυνη	N-DSF
Zsolt 100:2	G1525	εισελθατε	V-AAD-2P
Zsolt 100:2	G1799	ενωπιον	PREP
Zsolt 100:2	G0846	αυτου	D-GSM
Zsolt 100:2	G1722	εν	PREP
Zsolt 100:2	G0020	αγαλλιασει	N-DSF
Zsolt 100:3	G1097	γνωτε	V-AAD-2P
Zsolt 100:3	G3754	οτι	CONJ
Zsolt 100:3	G2962	κυριος	N-NSM
Zsolt 100:3	G0846	αυτος	D-NSM
Zsolt 100:3	G1510	εστιν	V-PAI-3S
Zsolt 100:3	G3588	ο	T-NSM
Zsolt 100:3	G2316	θεος	N-NSM
Zsolt 100:3	G0846	αυτος	D-NSM
Zsolt 100:3	G4160	εποιησεν	V-AAI-3S
Zsolt 100:3	G1473	ημας	P-AP
Zsolt 100:3	G2532	και	CONJ
Zsolt 100:3	G3364	ουχ	ADV
Zsolt 100:3	G1473	ημεις	P-NP
Zsolt 100:3	G2992	λαος	N-NSM
Zsolt 100:3	G0846	αυτου	D-GSM
Zsolt 100:3	G2532	και	CONJ
Zsolt 100:3	G4263	προβατα	N-NPN
Zsolt 100:3	G3588	της	T-GSF
Zsolt 100:3	G3542	νομης	N-GSF
Zsolt 100:3	G0846	αυτου	D-GSM
Zsolt 100:4	G1525	εισελθατε	V-AAD-2P
Zsolt 100:4	G1519	εις	PREP
Zsolt 100:4	G3588	τας	T-APF
Zsolt 100:4	G4439	πυλας	N-APF
Zsolt 100:4	G0846	αυτου	D-GSM
Zsolt 100:4	G1722	εν	PREP
Zsolt 100:4	G1519	εις	PREP
Zsolt 100:4	G3588	τας	T-APF
Zsolt 100:4	G0833	αυλας	N-APF
Zsolt 100:4	G0846	αυτου	D-GSM
Zsolt 100:4	G1722	εν	PREP
Zsolt 100:4	G5215	υμνοις	N-DPM
Zsolt 100:4	G1843	εξομολογεισθε	V-PMI-2P
Zsolt 100:4	G0846	αυτω	D-DSM
Zsolt 100:4	G0134	αινειτε	V-PAI-2P
Zsolt 100:4	G3588	το	T-ASN
Zsolt 100:4	G3686	ονομα	N-ASN
Zsolt 100:4	G0846	αυτου	D-GSM
Zsolt 100:5	G3754	οτι	CONJ
Zsolt 100:5	G5543	χρηστος	A-NSM
Zsolt 100:5	G2962	κυριος	N-NSM
Zsolt 100:5	G1519	εις	PREP
Zsolt 100:5	G3588	τον	T-ASM
Zsolt 100:5	G0165	αιωνα	N-ASM
Zsolt 100:5	G3588	το	T-NSN
Zsolt 100:5	G1656	ελεος	N-NSN
Zsolt 100:5	G0846	αυτου	D-GSM
Zsolt 100:5	G2532	και	CONJ
Zsolt 100:5	G2193	εως	PREP
Zsolt 100:5	G1074	γενεας	N-GSF
Zsolt 100:5	G2532	και	CONJ
Zsolt 100:5	G1074	γενεας	N-GSF
Zsolt 100:5	G3588	η	T-NSF
Zsolt 100:5	G0225	αληθεια	N-NSF
Zsolt 100:5	G0846	αυτου	D-GSM
Zsolt 101:1	G3588	τω	T-DSM
Zsolt 101:1	G5568	ψαλμος	N-NSM
Zsolt 101:1	G1656	ελεος	N-ASN
Zsolt 101:1	G2532	και	CONJ
Zsolt 101:1	G2920	κρισιν	N-ASF
Zsolt 101:1	G0103	ασομαι	V-FMI-1S
Zsolt 101:1	G4771	σοι	P-DS
Zsolt 101:1	G2962	κυριε	N-VSM
Zsolt 101:2	G5567	ψαλω	V-FAI-1S
Zsolt 101:2	G2532	και	CONJ
Zsolt 101:2	G4920	συνησω	V-FAI-1S
Zsolt 101:2	G1722	εν	PREP
Zsolt 101:2	G3598	οδω	N-DSF
Zsolt 101:2	G0299	αμωμω	A-DSM
Zsolt 101:2	G4218	ποτε	PRT
Zsolt 101:2	G1854	ηξεις	V-FAI-2S
Zsolt 101:2	G4314	προς	PREP
Zsolt 101:2	G1473	με	P-AS
Zsolt 101:2	G1279	διεπορευομην	V-IMI-1S
Zsolt 101:2	G1722	εν	PREP
Zsolt 101:2	G2588	καρδιας	N-GSF
Zsolt 101:2	G1473	μου	P-GS
Zsolt 101:2	G1722	εν	PREP
Zsolt 101:2	G3319	μεσω	A-DSM
Zsolt 101:2	G3588	του	T-GSM
Zsolt 101:2	G3624	οικου	N-GSM
Zsolt 101:2	G1473	μου	P-GS
Zsolt 101:3	G3364	ου	ADV
Zsolt 101:3	G4253	προ	PREP
Zsolt 101:3	G3788	οφθαλμων	N-GPM
Zsolt 101:3	G1473	μου	P-GS
Zsolt 101:3	G4229	πραγμα	N-ASN
Zsolt 101:3	G4160	ποιουντας	V-PAPAP
Zsolt 101:3	G3847	παραβασεις	N-APF
Zsolt 101:3	G3404	εμισησα	V-AAI-1S
Zsolt 101:4	G3364	ουκ	ADV
Zsolt 101:4	G2853	εκολληθη	V-API-3S
Zsolt 101:4	G1473	μοι	P-DS
Zsolt 101:4	G2588	καρδια	N-NSF
Zsolt 101:4	G1578	εκκλινοντος	V-PAPGS
Zsolt 101:4	G0575	απ	PREP
Zsolt 101:4	G1473	εμου	P-GS
Zsolt 101:4	G3588	του	T-GSM
Zsolt 101:4	G4190	πονηρου	A-GSM
Zsolt 101:4	G3364	ουκ	ADV
Zsolt 101:4	G1097	εγινωσκον	V-IAI-1S
Zsolt 101:5	G3588	τον	T-ASM
Zsolt 101:5	G2635	καταλαλουντα	V-PAPAS
