# GENERÁLT: eszkozok/oshl_index_import.py — kézzel nem szerkesztendő.
# forras: openscriptures/HebrewLexicon @ 21c9add13bc727d3a951361778e97e3ff7afd1ce | LexicalIndex.xml sha256=8f7a605c58899d2f44430149c143c00903976e1e91232476677972a69e5bc85f
# licenc: CC BY 4.0 — Open Scriptures Hebrew Bible Project; l. konkordancia/OSHL_lexikalis_index_README.md
strong	strong_eredeti	twot	bdb_id	nyelv	oshl_id	lemma	atiras	szofaj	def_en
H4348	4348	961c	k.at.ad	heber	gxd	מִכְוָה	mikwâ	N	burnt-spot
H4349	4349	964c	k.aw.ah	heber	gxe	מָכוֹן	mākôn	N	fixed place
H4350	4350	964d	k.aw.ai	heber	gxf	מְכוֹנָה	mĕkônâ	N	fixed resting-place
H4351	4351	968a	k.ay.ab	heber	gyk	מְכֹרָה	mĕkōrâ	N	origin
H4352	4352	—	m.bw.as	heber	gxg	מָכִי	mākî	Np	Machi
H4353	4353	—	m.by.ac	heber	gxh	מָכִיר	mākîr	Np	Machir
H4354	4354	—	m.by.ad	heber	gxi	מָכִירִי	mākîrî	A	the Machirites
H4355	4355	1193	m.bx.aa	heber	gxj	מָכַךְ	mākak	V	be low
H4356	4356	980c	k.bi.ad	heber	gxl	מִכְלָה	miklâ	N	enclosure
H4357	4357	982d	k.bk.ag	heber	gxk	מִכְלָה	miklâ	N	completeness
H4358	4358	985c	k.bn.ad	heber	gxm	מִכְלוֹל	miklôl	N	perfection
H4359	4359	985e	k.bn.af	heber	gxn	מִכְלָל	miklāl	N	completeness
H4360	4360	985d	k.bn.ae	heber	gxo	מַכְלֻל	maklul	N	a thing made perfect
H4361	4361	85g	a.dc.ai	heber	gxp	מַכֹּ֫לֶת	makkōlet	N	food-stuff
H4362	4362	991a	k.bs.ab	heber	gxq	מִכְמָן	mikmān	N	hidden stores
H4363	4363	—	k.bt.ab	heber	gxr	מִכְמָס	mikmās	Np	Mikmas
H4364	4364	995a	k.bw.ab	heber	gxs	מִכְמָר	mikmār	N	net
H4364	4364	995b	k.bw.ac	heber	gxt	מַכְמֹר	makmōr	N	net
H4365	4365	995c	k.bw.ad	heber	gxu	מִכְמֶ֫רֶת	mikmeret	N	net
H4365	4365	995d	k.bw.ae	heber	gxv	מִכְמֹ֫רֶת	mikmōret	N	net
H4366	4366	—	k.bx.ab	heber	gxw	מִכְמְתָת	mikmĕtāt	Np	Michmethath
H4367	4367	—	m.bx.aj	heber	gxx	מַכְנַדְבַי	maknadbay	Np	Machnadebai
H4368	4368	—	m.bx.ak	heber	gxy	מְכֹנָה	mĕkōnâ	Np	Mekonah
H4369	4369	964d	k.aw.ai	heber	gxz	מְכֻנָה	mĕkunâ	N	fixed resting-place
H4370	4370	1000a	k.cc.ab	heber	gya	מִכְנָס	miknās	N	drawers
H4371	4371	1014a	k.cl.ab	heber	gyb	מֶ֫כֶס	mekes	N	computation
H4372	4372	1008c	k.cg.ad	heber	gyd	מִכְסֶה	mikseh	N	covering
H4373	4373	1014b	k.cl.ac	heber	gye	מִכְסָה	miksâ	N	computation
H4374	4374	1008d	k.cg.ae	heber	gyc	מְכַסֶּה	mĕkasseh	N	covering
H4375	4375	1019b	k.cp.ac	heber	gyf	מַכְפֵּלָה	makpēlâ	Np	Machpelah
H4376	4376	1194	m.by.aa	heber	gyi	מָכַר	mākar	V	sell
H4377	4377	1194a	m.by.ab	heber	gyg	מֶ֫כֶר	meker	N	merchandise
H4378	4378	1368f	n.dn.ac	heber	gyh	מַכָּר	makkār	N	acquaintance
H4379	4379	1033b	k.cy.ac	heber	gyl	מִכְרֶה	mikreh	N	pit
H4380	4380	968b	k.ay.ac	heber	gyj	מְכֵרָה	mĕkērâ	N	sword
H4381	4381	—	m.by.ae	heber	gym	מִכְרִי	mikrî	Np	Michri
H4382	4382	—	m.by.ak	heber	gyn	מְכֵרָתִי	mĕkērātî	Ag	Mekerathite
H4383	4383	1050c	k.dj.ad	heber	gyo	מִכְשׁוֹל	mikšôl	N	a stumbling
H4384	4384	1050d	k.dj.ae	heber	gyp	מַכְשֵׁלָה	makšēlâ	N	overthrown mass
H4385	4385	1053c	k.dn.ad	heber	gyq	מִכְתָּב	miktāb	N	writing
H4386	4386	1062b	k.dv.ac	heber	gyr	מְכִתָּה	mĕkittâ	N	the crushed
H4387	4387	1056a	k.dq.ab	heber	gys	מִכְתָּם	miktām	N	Mikhtām
H4388	4388	1061a	k.du.ab	heber	gyu	מַכְתֵּשׁ	maktēš	N	mortar
H4389	4389	—	k.du.ab	heber	gyt	מַכְתֵּשׁ	maktēš	N	Maktesh
H4390	4390	1195	m.bz.aa	heber	gyx	מָלֵא	mālēʾ	V	be full
H4391	4391	2826	xm.ae.aa	arameus	oop	מְלָא	mĕlāʾ	V	fill
H4392	4392	1195a	m.bz.ab	heber	gyy	מָלֵא	mālēʾ	A	full
H4393	4393	1195b	m.bz.ac	heber	gyv	מְלֹא	mĕlōʾ	N	fulness
H4394	4394	1195e	m.bz.af	heber	gyw	מִלֻּא	milluʾ	N	setting
H4395	4395	1195c	m.bz.ad	heber	gyz	מְלֵאָה	mĕlēʾâ	N	fulness
H4396	4396	1195d	m.bz.ae	heber	gza	מִלֻּאָה	milluʾâ	N	setting
H4397	4397	1068a	l.af.ab	heber	gzb	מַלְאָךְ	malʾāk	N	messenger
H4398	4398	2827	xl.ac.ab	arameus	ooq	מַלְאַךְ	malʾak	N	angel
H4399	4399	1068b	l.af.ac	heber	gzc	מְלָאכָה	mĕlāʾkâ	N	occupation
H4400	4400	1068c	l.af.ad	heber	gzd	מַלְאָכוּת	malʾākût	N	message
H4401	4401	—	l.af.ae	heber	gze	מַלְאָכִי	malʾākî	Np	Malachi
H4402	4402	1195f	m.bz.ah	heber	gzf	מִלֵּאת	millēʾt	N	setting
H4403	4403	1075b	l.al.ac	heber	gzg	מַלְבּוּשׁ	malbûš	N	raiment
H4404	4404	1074i	l.ak.ap	heber	gzh	מַלְבֵּן	malbēn	N	brick-mould
H4405	4405	1201a	m.cf.ab	heber	gzi	מִלָּה	millâ	N	word
H4406	4406	2831a	xm.ai.ab	arameus	oor	מִלָּה	millâ	N	word
H4407	4407	—	m.bz.ag	heber	gzj	מִלּוֹא	millôʾ	Np	Millo. See also
H4408	4408	1197c	m.cb.ae	heber	gzk	מַלּוּחַ	mallûaḥ	N	mallow
H4409	4409	—	m.cd.aw	heber	gzl	מַלּוּךְ	mallûk	Np	Malluch
H4409	4409	—	m.cd.ax	heber	hab	מְלִיכוּ	mĕlîkû	Np	Melichu
H4410	4410	1199d	m.cd.aj	heber	gzm	מְלוּכָה	mĕlûkâ	N	kingship
H4411	4411	1096a	l.az.ab	heber	gzn	מָלוֹן	mālôn	N	lodging-place
H4412	4412	1096b	l.az.ac	heber	gzo	מְלוּנָה	mĕlûnâ	N	lodge
H4413	4413	—	m.cf.ac	heber	gzp	מַלּוֹתִי	mallôtî	Np	Mallothi
H4414	4414	1196	m.ca.aa	heber	gzu	מָלַח	mālaḥ	V	tear away
H4414	4414	1197	m.cb.ac	heber	gzt	מָלַח	mālaḥ	V	salt
H4415	4415	2828	xm.af.ab	arameus	oos	מְלַח	mĕlaḥ	V	eat salt
H4416	4416	2828a	xm.af.aa	arameus	oot	מְלַח	mĕlaḥ	N	salt
H4417	4417	1197a	m.cb.ab	heber	gzr	מֶ֫לַח	melaḥ	N	salt
H4418	4418	1196a	m.ca.ab	heber	gzq	מֶ֫לַח	melaḥ	N	rag
H4419	4419	1197d	m.cb.af	heber	gzs	מַלָּח	mallāḥ	N	mariner
H4420	4420	1197b	m.cb.ad	heber	gzw	מְלֵחָה	mĕlēḥâ	N	saltness
H4421	4421	1104c	l.bh.ad	heber	gzx	מִלְחָמָה	milḥāmâ	N	battle
H4422	4422	1198	m.cc.aa	heber	gzz	מָלַט	mālaṭ	V	slip away
H4423	4423	1198a	m.cc.ab	heber	gzy	מֶ֫לֶט	meleṭ	N	mortar
H4424	4424	—	m.cc.ac	heber	haa	מְלַטְיָה	mĕlaṭyâ	Np	Melatiah
H4425	4425	1202a	m.cg.ab	heber	hac	מְלִילָה	mĕlîlâ	N	ear
H4426	4426	1113b	l.bn.ac	heber	had	מְלִיצָה	mĕlîṣâ	N	satire
H4427	4427	1199	m.cd.ae	heber	hag	מָלַךְ	mālak	V	be king
H4427	4427	1200	m.ce.aa	heber	hah	מָלַךְ	mālak	V	counsel
H4428	4428	1199a	m.cd.ab	heber	hae	מֶ֫לֶךְ	melek	N	king
H4429	4429	—	m.cd.af	heber	haf	מֶ֫לֶךְ	melek	Np	Melech
H4430	4430	2829a	xm.ag.ab	arameus	oow	מֶ֫לֶךְ	melek	N	king
H4431	4431	2830a	xm.ah.ab	arameus	oov	מְלֵךְ	mĕlēk	N	counsel
H4432	4432	1199h	m.cd.ag	heber	hai	מֹ֫לֶךְ	mōlek	Np	Molech. Compare
H4433	4433	2829b	xm.ag.ac	arameus	ooz	מַלְכָּה	malkâ	N	queen
H4434	4434	1115b	l.bp.ac	heber	hak	מַלְכֹּ֫דֶת	malkōdet	N	a catching instrument
H4435	4435	—	m.cd.ai	heber	hal	מִלְכָּה	milkâ	Np	Milcah
H4436	4436	1199b	m.cd.ac	heber	ham	מַלְכָּה	malkâ	N	queen
H4437	4437	2829c	xm.ag.ad	arameus	opa	מַלְכוּ	malkû	N	royalty
H4438	4438	1199e	m.cd.ak	heber	han	מַלְכוּת	malkût	N	royalty
H4439	4439	—	m.cd.an	heber	hao	מַלְכִּיאֵל	malkîʾēl	Np	Malchiel
H4440	4440	—	m.cd.ao	heber	hap	מַלְכִּיאֵלִי	malkîʾēlî	Ag	Malkielite
H4441	4441	—	m.cd.ap	heber	haq	מַלְכִּיָּהוּ	malkîyāhû	Np	Malchiah
H4442	4442	1199i	m.cd.aq	heber	har	מַלְכִּי־צֶ֫דֶק	malkî-ṣedeq	Np	Melchizedek
H4443	4443	—	m.cd.ar	heber	has	מַלְכִּירָם	malkîrām	Np	Malchiram
H4444	4444	—	m.cd.as	heber	hat	מַלְכִּישׁוּעַ	malkîšûaʿ	Np	Malchishua
H4445	4445	—	m.cd.at	heber	hav	מַלְכָּם	malkām	Np	Malcham
H4445	4445	—	m.cd.au	heber	hau	מִלכֹּם	milkōm	Np	Milcom
H4446	4446	1199c	m.cd.ad	heber	haw	מְלֶ֫כֶת	mĕleket	N	queen
H4447	4447	—	m.cd.ah	heber	hax	מֹלֶ֫כֶת	mōleket	Np	Hammoleketh (including the article)
H4448	4448	1201	m.cf.aa	heber	hbb	מָלַל	mālal	V	speak
H4448	4448	1202	m.cg.aa	heber	hay	מָלַל	mālal	V	rub
H4449	4449	2831	xm.ai.aa	arameus	opb	מְלַל	mĕlal	V	speak
H4450	4450	—	m.cf.ad	heber	hbc	מִֽלֲלַי	milălay	Np	Milalai
H4451	4451	1116b	l.bq.ac	heber	hbd	מַלְמֵד	malmēd	N	ox-goad
H4452	4452	1205	m.cj.aa	heber	hbe	מָלַץ	mālaṣ	V	be smooth
H4453	4453	1206	m.cj.ab	heber	hbf	מֶלְצָר	melṣār	N	guardian
H4454	4454	1207	m.ck.aa	heber	hbg	מָלַק	mālaq	V	nip
H4455	4455	1124b	l.bx.ad	heber	hbh	מַלְקוֹחַ	malqôaḥ	N	booty
H4455	4455	1124c	l.bx.ae	heber	hbi	מַלְקוֹחַ	malqôaḥ	N	jaw
H4456	4456	1127b	l.ca.ac	heber	hbj	מַלְקוֹשׁ	malqôš	N	latter-rain
H4457	4457	1124d	l.bx.af	heber	hbk	מֶלְקָחַ֫יִם	melqāḥayim	N	tongs
H4458	4458	1132a	l.ce.ab	heber	hbl	מֶלְתָּחָה	meltāḥâ	N	wardrobe
H4459	4459	2516d	w.aw.ag	heber	hbm	מַלְתָּעָה	maltāʿâ	N	teeth
H4460	4460	330e	c.bf.ai	heber	hbn	מַמְּגֻרוֹת	mammĕgurôt	N	granary
H4461	4461	1146c	m.al.ad	heber	hbo	מֵמַד	mēmad	N	measurement
H4462	4462	—	m.ck.ah	heber	hbp	מְמוּכָן	mĕmûkān	Np	Memucan
H4463	4463	1169b	m.be.ac	heber	hbq	מָמוֹת	māmôt	N	death
H4464	4464	1174a	m.bi.ab	heber	hbr	מַמְזֵר	mamzēr	N	bastard
H4465	4465	1194b	m.by.af	heber	hbs	מִמְכָּר	mimkār	N	sale
H4466	4466	1194c	m.by.ag	heber	hbt	מִמְכֶּ֫רֶת	mimkeret	N	sale
H4467	4467	1199f	m.cd.al	heber	hbu	מַמְלָכָה	mamlākâ	N	kingdom
H4468	4468	1199g	m.cd.am	heber	hbv	מַמְלָכוּת	mamlākût	N	kingdom
H4469	4469	1220b	m.cr.ac	heber	hbw	מִמְסָךְ	mimsāk	N	mixed drink
H4470	4470	1248j	m.dq.am	heber	hbx	מֶ֫מֶר	memer	N	bitterness
H4471	4471	1208	m.ck.ap	heber	hby	מַמְרֵא	mamrēʾ	Np	Mamre
H4472	4472	1248k	m.dq.an	heber	hbz	מַמְרוֹר	mamrôr	N	bitter thing
H4473	4473	1255d	m.dt.ae	heber	hca	מִמְשַׁח	mimšaḥ	N	cherub of expansion
H4474	4474	1259b	m.dw.ac	heber	hcb	מִמְשָׁל	mimšāl	N	dominion
H4475	4475	1259c	m.dw.ad	heber	hcc	מֶמְשָׁלָה	memšālâ	N	rule
H4476	4476	1261b	m.dy.ac	heber	hcd	מִמְשָׁק	mimšāq	N	possession
H4477	4477	1268d	m.ef.af	heber	hce	מַמְתַֿקִּים	mamtaqqîm	N	sweetness
H4478	4478	1209	m.ck.au	heber	hcj	מָן	mān	N	manna
H4478	4478	1210	m.ck.av	heber	hci	מָן	mān	N	What
H4479	4479	2832	xm.aj.aa	arameus	opd	מָן	mān	Pi	who?
H4480	4480	1212	m.cl.aa	heber	hcf	מִן־	min	R	out of
H4480	4480	1215a	m.co.ab	heber	hcg	מֵן	mēn	N	portion
H4481	4481	2833	xm.ak.aa	arameus	opc	מִן	min	R	from
H4482	4482	1211	m.ck.aw	heber	hch	מֵן	mēn	N	string
H4483	4483	2835	xm.al.aa	arameus	oph	מְנָה	mĕnâ	V	number
H4484	4484	2835a	xm.al.ab	arameus	ope	מְנֵא	mĕnēʾ	N	maneh
H4485	4485	1292.1b	n.av.ac	heber	hck	מַנְגִּינָה	mangînâ	N	mocking
H4486	4486	2765a	xj.ac.ab	arameus	opg	מַנְדַּע	mandaʿ	N	knowledge
H4487	4487	1213	m.cm.aa	heber	hcm	מָנָה	mānâ	V	count
H4488	4488	1213b	m.cm.ac	heber	hcl	מָנֶה	māneh	N	maneh
H4489	4489	1213c	m.cm.ad	heber	hco	מֹנֶה	mōneh	N	counted number
H4490	4490	1213a	m.cm.ab	heber	hcn	מָנָה	mānâ	N	part
H4491	4491	1309a	n.bk.ab	heber	hcp	מִנְהָג	minhāg	N	driving
H4492	4492	1316b	n.br.ac	heber	hcq	מִנְהָרָה	minhārâ	N	channel
H4493	4493	1319c	n.bu.af	heber	hcr	מָנוֹד	mānôd	N	a shaking
H4494	4494	1323e	n.by.ak	heber	hct	מָנוֹחַ	mānôaḥ	N	resting-place
H4495	4495	—	n.by.al	heber	hcs	מָנוֹחַ	mānôaḥ	Np	Manoah
H4496	4496	1323f	n.by.am	heber	hcu	מְנוּחָה	mĕnûḥâ	N	resting-place
H4497	4497	1213f	m.cm.ao	heber	hcv	מָנוֹן	mānôn	N	thankless one
H4498	4498	1327a	n.cc.ab	heber	hcw	מָנוֹס	mānôs	N	flight
H4499	4499	1327b	n.cc.ac	heber	hcx	מְנוּסָה	mĕnûsâ	N	flight
H4500	4500	1361a	n.dh.ab	heber	hcy	מָנוֹר	mānôr	N	beam
H4501	4501	1333c	n.ch.af	heber	hcz	מְנוֹרָה	mĕnôrâ	N	lampstand
H4502	4502	1340d	n.cn.ae	heber	hda	מִנְזָר	minzār	N	consecrated
H4503	4503	1214a	m.cn.ab	heber	hdc	מִנְחָה	minḥâ	N	gift
H4504	4504	2836	xm.al.ad	arameus	opi	מִנְחָה	minḥâ	N	gift
H4505	4505	—	n.cr.aj	heber	hdd	מְנַחֵם	mĕnaḥēm	Np	Menahem
H4506	4506	—	n.by.ao	heber	hdf	מָנַ֫חַת	mānaḥat	Np	Manahath
H4506	4506	—	n.by.aq	heber	hde	מָנַ֫חַת	mānaḥat	Np	Manahath
H4507	4507	1213e	m.cm.ae	heber	hdg	מְנִי	mĕnî	Np	number
H4508	4508	—	m.cn.ag	heber	hdh	מִנִּי	minnî	Np	Minni
H4509	4509	—	m.bu.as	heber	hdi	מִנְיָמִין	minyāmîn	Np	Miniamin. Compare
H4510	4510	2835b	xm.al.ac	arameus	opj	מִנְיָן	minyān	N	number
H4511	4511	—	m.co.ac	heber	hdj	מִנִּית	minnît	Np	Minnith
H4512	4512	1370a	n.dp.ab	heber	hdk	מִנְלֶה	minleh	N	gain
H4513	4513	1216	m.cp.aa	heber	hdm	מָנַע	mānaʿ	V	withhold
H4514	4514	1383c	n.ec.ad	heber	hdn	מַנְעוּל	manʿûl	N	bolt
H4515	4515	1383d	n.ec.ae	heber	hdo	מִנְעָל	minʿāl	N	bolt
H4516	4516	1384d	n.ed.am	heber	hdp	מַנְעַמִּים	manʿammîm	N	delicacies
H4517	4517	1328a	n.cd.ad	heber	hdq	מְנַעֲנֵעַ	mĕnaʿănēaʿ	N	rattle
H4518	4518	1412d	n.fe.ae	heber	hdr	מְנַקִּיָּה	mĕnaqqîyâ	N	sacrificial bowl
H4519	4519	1217	m.cp.aj	heber	hds	מְנַשֶּׁה	mĕnaššeh	Np	Manasseh
H4520	4520	—	m.cp.ak	heber	hdt	מְנַשִּׁי	mĕnaššî	Ag	Menashshite
H4521	4521	1213d	m.cm.af	heber	hdu	מְנָת	mĕnāt	N	portion
H4522	4522	1218	m.cp.am	heber	hdv	מַס	mas	N	body of forced labourers
H4523	4523	1223a	m.cs.ab	heber	hdw	מָס	mās	A	despairing
H4524	4524	1456c	o.ad.ad	heber	hdx	מֵסַב	mēsab	N	that which surrounds
H4525	4525	1462c	o.ai.ad	heber	hdy	מַסְגֵּר	masgēr	N	locksmith
H4526	4526	1462d	o.ai.ae	heber	hdz	מִסְגֶּ֫רֶת	misgeret	N	border
H4527	4527	875g	j.bx.ah	heber	hea	מַסַּד	massad	N	foundation
H4528	4528	1467c	o.ak.ad	heber	heb	מִסְדְּרוֹן	misdĕrôn	N	porch
H4529	4529	1219	m.cq.aa	heber	hef	מָסָה	māsâ	V	melt
H4530	4530	1225	m.ct.ad	heber	hfn	מִסַּת	missat	N	sufficiency
H4531	4531	1223b	m.cs.ac	heber	hed	מַסָּה	massâ	N	despair
H4531	4531	1373a	n.ds.ab	heber	hee	מַסָּה	massâ	N	test
H4532	4532	—	n.ds.ac	heber	hec	מַסָּה	massâ	Np	Massah
H4533	4533	1472b	o.ap.ac	heber	heg	מַסְוֶה	masweh	N	veil
H4534	4534	1475a	o.as.ab	heber	heh	מְסוּכָה	mĕsûkâ	N	hedge
H4535	4535	1374a	m.cq.ag	heber	hei	מַסָּח	massāḥ	N	for plucking away
H4536	4536	1486d	o.az.ae	heber	hej	מִסְחָר	misḥār	N	merchandise
H4537	4537	1220	m.cr.aa	heber	hel	מָסַךְ	māsak	V	mix
H4538	4538	1220a	m.cr.ab	heber	hek	מֶ֫סֶךְ	mesek	N	mixture
H4539	4539	1492a	o.ba.ab	heber	hem	מָסָךְ	māsāk	N	covering
H4540	4540	1492a	o.ba.ac	heber	hen	מְסֻכָֿה	mĕsukâ	N	that with which one is covered
H4541	4541	1375c	n.du.ad	heber	hep	מַסֵּכָה	massēkâ	N	molten metal
H4541	4541	1376a	n.dv.ab	heber	heo	מַסֵּכָה	massēkâ	N	woven stuff
H4542	4542	1221	m.cr.ag	heber	heq	מִסְכֵּן	miskēn	A	poor
H4543	4543	1494a	o.bd.ab	heber	her	מִסְכְּנוֹת	miskĕnôt	N	supply
H4544	4544	1222	m.cr.ah	heber	hes	מִסְכֵּנֻת	miskēnut	N	poverty
H4545	4545	1376b	n.dv.ac	heber	het	מַסֶּ֫כֶת	masseket	N	web
H4546	4546	1506d	o.bo.ae	heber	heu	מְסִלָּה	mĕsillâ	N	highway
H4547	4547	1506d	o.bo.af	heber	hev	מַסְלוּל	maslûl	N	highway
H4548	4548	1518b	o.bw.ac	heber	hew	מַסְמֵר	masmēr	N	nail
H4549	4549	1223	m.cs.aa	heber	hex	מָסַס	māsas	V	dissolve
H4550	4550	1380a	n.dz.ab	heber	hey	מַסַּע	massaʿ	N	pulling up
H4551	4551	1380b	n.dz.ac	heber	hfa	מַסָּע	massāʿ	N	quarry
H4551	4551	1381a	n.ea.ab	heber	hez	מַסָּע	massāʿ	N	missile
H4552	4552	1525a	o.bx.ab	heber	hfb	מִסְעָד	misʿād	N	support
H4553	4553	1530a	o.cc.ab	heber	hfc	מִסְפֵּד	mispēd	N	wailing
H4554	4554	1529a	o.cb.ab	heber	hfd	מִסְפּוֹא	mispôʾ	N	fodder
H4555	4555	1534c	o.cg.ae	heber	hfe	מִסְפָּחָה	mispāḥâ	N	long veil
H4556	4556	1534b	o.cg.ac	heber	hff	מִסְפַּ֫חַת	mispaḥat	N	scruf
H4557	4557	1540f	o.ck.ah	heber	hfh	מִסְפָּר	mispār	N	number
H4558	4558	—	o.ck.ai	heber	hfg	מִסְפָּר	mispār	Np	Mizpar. Compare
H4559	4559	—	o.ck.ai	heber	hfi	מִסְפֶּרֶת	misperet	Np	Mispereth. Compare
H4560	4560	1224	m.ct.aa	heber	hfj	מָסַר	māsar	V	deliver up
H4561	4561	877b	j.ca.ac	heber	hfk	מֹסָר	mōsār	N	discipline
H4562	4562	141e	a.ew.ag	heber	hfm	מָסֹ֫רֶת	māsōret	N	bond of the covenant
H4563	4563	1551c	o.cq.af	heber	hfo	מִסְתּוֹר	mistôr	N	place of shelter
H4564	4564	1551e	o.cq.ah	heber	hfq	מַסְתֵּר	mastēr	N	hiding
H4565	4565	1551d	o.cq.ag	heber	hfp	מִסְתָּר	mistār	N	secret place
H4566	4566	1553f	p.ac.ar	heber	hfr	מַעְבָּד	maʿbād	N	work
H4567	4567	2896c	xp.aa.ae	arameus	opl	מַעֲבַד	maʿăbad	N	work
H4568	4568	1554b	p.ad.ac	heber	hfs	מַעֲבֶה	maʿăbeh	N	thickness
H4569	4569	1556h	p.ah.an	heber	hft	מַעֲבָר	maʿăbār	N	ford
H4569	4569	1556i	p.ah.ao	heber	hfu	מַעֲבָרָה	maʿăbārâ	N	ford
H4570	4570	1560f	p.al.ak	heber	hfv	מַעְגָּל	maʿgāl	N	entrenchment
H4571	4571	1226	m.cu.aa	heber	hfw	מָעַד	māʿad	V	slip
H4572	4572	—	m.cu.ab	heber	hfx	מַעֲדַי	maʿăday	Np	Maadai
H4573	4573	—	m.cu.ac	heber	hfy	מַעֲדְיָה	maʿădyâ	Np	Maadiah. Compare
H4574	4574	1567d	p.au.ak	heber	hfz	מַעֲדָן	maʿădān	N	dainty
H4575	4575	1649a	p.ds.ab	heber	hga	מַעֲדַנּוֹת	maʿădannôt	N	bonds
H4576	4576	1571a	p.ay.ab	heber	hgb	מַעְדֵּר	maʿdēr	N	hoe
H4577	4577	2837	xm.al.af	arameus	opk	מְעָא	mĕʿāʾ	N	external belly
H4578	4578	1227a	m.cv.ab	heber	hgc	מֵעֶה	mēʿeh	N	internal organs
H4579	4579	1227b	m.cv.ac	heber	hgd	מָעָה	māʿâ	N	grain
H4580	4580	1575b	p.bb.ad	heber	hgf	מָעוֹג	māʿôg	N	cake
H4581	4581	1578a	p.bf.ab	heber	hgg	מָעוֹז	māʿôz	N	place of safety
H4582	4582	—	m.cy.ab	heber	hgh	מָעוֹךְ	māʿôk	Np	Maoch
H4583	4583	1581a	p.bj.ab	heber	hgj	מָעוֹן	māʿôn	N	dwelling
H4584	4584	—	p.bj.ac	heber	hgi	מָעוֹן	māʿôn	Np	Maon
H4585	4585	1581b	p.bj.ad	heber	hhr	מְעֹנָה	mĕʿōnâ	N	den
H4586	4586	—	m.cv.ag	heber	hgk	מְעוּנִים	mĕʿûnîm	Np	Mehunim(-s)
H4587	4587	—	p.bj.ae	heber	hgl	מְעוֹנֹתַי	mĕʿônōtay	Np	Meonothai
H4588	4588	1583b	p.bl.ae	heber	hgm	מָעוּף	māʿûp	N	darkness
H4589	4589	1588a	p.bq.ab	heber	hgn	מָעוֹר	māʿôr	N	nakedness
H4590	4590	—	m.cw.ab	heber	hgp	מַעַזְיָהוּ	maʿazyāhû	Np	Maaziah
H4591	4591	1228	m.cx.aa	heber	hgr	מָעַט	māʿaṭ	V	be small
H4592	4592	1228a	m.cx.ab	heber	hgq	מְעַט	mĕʿaṭ	A	a little
H4593	4593	1244	m.dm.aa	heber	hgs	מָעֹט	māʿōṭ	N	make smooth
H4594	4594	1601a	p.cb.ab	heber	hgt	מַעֲטֶה	maʿăṭeh	N	wrap
H4595	4595	1606a	p.cf.ab	heber	hgu	מַעֲטָפָה	maʿăṭāpâ	N	overtunic
H4596	4596	1577e	p.bd.ae	heber	hgv	מְעִי	mĕʿî	N	ruin-heap
H4597	4597	—	m.cx.ag	heber	hgw	מָעַי	māʿay	Np	Maai
H4598	4598	1230b	m.cz.ac	heber	hgx	מְעִיל	mĕʿîl	N	robe
H4599	4599	1613a	p.ck.at	heber	hgy	מַעְיָן	maʿyān	N	spring
H4600	4600	1229	m.cy.aa	heber	hgz	מָעַךְ	māʿak	V	press
H4601	4601	—	m.cy.ac	heber	hha	מַעֲכָה	maʿăkâ	Np	Maachah
H4602	4602	—	m.cy.ae	heber	hhb	מַעֲכָתִי	maʿăkātî	A	the Maachathites
H4603	4603	1230	m.cz.aa	heber	hhe	מָעַל	māʿal	V	act unfaithfully
H4604	4604	1230a	m.cz.ab	heber	hhc	מַ֫עַל	maʿal	N	unfaithful
H4605	4605	1624k	p.cs.am	heber	hhd	מַ֫עַל	maʿal	D	higher part
H4606	4606	2911a	xp.ag.ab	arameus	opm	מֶעָל	meʿāl	N	going in
H4607	4607	1624i	p.cs.ak	heber	hhf	מֹ֫עַל	mōʿal	N	lifting
H4608	4608	1624j	p.cs.al	heber	hhg	מַעֲלֶה	maʿăleh	N	ascent
H4609	4609	1624l	p.cs.an	heber	hhi	מַעֲלָה	maʿălâ	N	what comes up
H4609	4609	1624m	p.cs.ao	heber	hhh	מַעֲלָה	maʿălâ	N	step
H4610	4610	—	p.cs.al	heber	hhj	מַעֲלֵה עַקְרַבִּים	maʿălēh ʿaqrabbîm	N	ascent
H4611	4611	1627e	p.cu.af	heber	hhk	מַעֲלָל	maʿălāl	N	deed
H4612	4612	1637d	p.df.ae	heber	hhm	מַעֲמָד	maʿămād	N	office
H4613	4613	1637e	p.df.af	heber	hhn	מׇעֳמָ֑ד	moʿŏmād	N	standing-ground
H4614	4614	1643a	p.dl.ad	heber	hho	מַעֲמָסָה	maʿămāsâ	N	load
H4615	4615	1644e	p.dm.ag	heber	hhp	מַעֲמַקִּים	maʿămaqqîm	N	depths
H4616	4616	1650g	p.dt.aj	heber	hhq	מַ֫עַן	maʿan	R C	purpose
H4617	4617	1650f	p.dt.ai	heber	hhs	מַעֲנֶה	maʿăneh	N	answer
H4618	4618	1651b	p.du.ac	heber	hht	מַעֲנָה	maʿănâ	N	place for task
H4619	4619	—	m.da.ab	heber	hhu	מַ֫עַץ	maʿaṣ	Np	Maaz
H4620	4620	1666f	p.ei.ag	heber	hhw	מַעֲצֵבָה	maʿăṣēbâ	N	place of pain
H4621	4621	1668a	p.ek.ab	heber	hhx	מַעֲצָד	maʿăṣād	N	axe
H4622	4622	1675d	p.et.ae	heber	hhy	מַעְצוֹר	maʿṣôr	N	restraint
