Strong_padded	Strong_eredeti	Teljes_szocikk
G1945	G1945	G1945 — ἐπίκειμαι imperfect ἐπεκειμην; to lie upon or over, rest upon, be laid or placed upon; a. properly: ἐπί τίνι, Joh 11:38; namely, on the burning coals, Joh 21:9. b. figuratively, α. of things: of the pressure of a violent tempest, χειμῶνος ἐπικειμένου, Act 27:20 (Plutarch, Timol. 28, 7); ἀνάγκη μοι ἐπίκειται, is laid upon me, 1Co 9:16 (Homer, Iliad 6, 458); ἐπικείμενα, of observances imposed on a man by law, Heb 9:10 (cf. Winer's Grammar, 635 (589)]. β. of men; to press upon, to be urgent: with the dative of person Luk 5:1; ἐπέκειντο αἰτούμενοι, Luk 23:23 (πολλῷ μᾶλλον ἐπέκειτο ἀξιῶν, Josephus, Antiquities 18, 6, 6; μᾶλλον ἐπέκειντο βλασφημοῦντες, 20, 5, 3).
G1946	G1946	G1946 — Ἐπικούρειος (Ἐπικουριος T WH; see Iota), Ἐπικουρειου, ὁ, Epicurean, belonging to the sect of Epicurus, the philosopher: Act 17:18.
G1947	G1947	G1947 — ἐπικουρία ἐπικουρίας, ἡ (ἐπικουρέω to aid), aid, succor: Act 26:22. (Wis. 13:18; from Thucydides and Euripides down.)
G1948	G1948	G1948 — ἐπικρίνω : 1 aorist ἐπεκρινα; to adjudge, approve by one's decision, decree, give sentence: followed by the accusative with an infinitive, Luk 23:24. (Plato, Demosthenes, Plutarch, Herodian, others.)
G1949	G1949	G1949 — ἐπιλαμβάνω 2 aorist middle ἐπελαβόμην; to take in addition (cf. ἐπί, D. 4), to take, lay hold of, take possession of, overtake, attain to. In the Bible only in the middle; the Sept. for אָחַז and הֶחֱזִיק; a. properly, to lay hold of or to seize upon anything with the hands (German sichanetwasanhalten): τῶν ἀφλαστων νηός, Herodotus 6, 114; hence, universally, to take hold of, lag hold of: with the genitive of person, Mat 14:31; Luk 9:47. (Tr WH accusative); (Luk 23:26 R G); Act 17:19; Act 21:30, Act 21:33; with the accusative of person, Luk 23:26 L T Tr WH, but in opposition see Meyer; for where the participle ἐπιλαβόμενος is in this sense joined with an accusative, the accusative, by the σχῆμα ἀπό κοίνου, depends also upon the accompanying finite verb (cf. Buttmann, § 132, 9; (so Winer's Grammar, (edited by Lünem.) 202 (190))): Act 9:27; Act 16:19; Act 18:17, cf. Luk 14:4. with the genitive of a thing: τῆς χειρός τίνος, Mar 8:23; Act 23:19; of a leader, and thus metaphorically, of God, Heb 8:9 (cf. Winers Grammar, 571 (531); Buttmann, 316 (271)); with the genitive of a person and of a thing: ἐπιλαμβάνειν τίνος λόγου, ῤήματος, to take anyone in his speech, i. e. to lay hold of something said by him which can be turned against him, Luk 20:20 (Tr λόγον), 26 (WH Tr marginal reading τοῦ for αὐτοῦ); ἐπιλαμβάνειν τῆς αἰωνίου (others, ὄντως) ζωῆς, to seize upon, lay hold of, i. e. to struggle to obtain eternal life, 1Ti 6:12, 1Ti 6:19 (cf. Winers Grammar, 312 (293)). b. by a metaphor drawn from laying hold of another to rescue him from peril, to help, to succor (cf. German sicheinesannehmen): τίνος, Heb 2:16; in this sense used besides only in Sir. 4:11 and Schol. ad Aeschylus Pers. 739. In Appian. bel. civ. 4, 96 the active is thus used with the dative: ἡμῖν τό δαιμόνιον ἐπιλαμβανει.
G1950	G1950	G1950 — ἐπιλανθάνομαι perfect passive ἐπιλελησμαι; 2 aorist middle ἐπελαθόμην; the Sept. often for שָׁכַח; to forget: followed by the infinitive, Mat 16:5; Mar 8:14; followed by an indirect question. Jam 1:24; in the sense of neglecting, no longer caring for: with the genitive, Heb 6:10; Heb 13:2, Heb 13:16; with the accusative (cf. Winers Grammar, § 30, 10 c.; Matthiae, § 347 Anm. 2, ii., p. 820f), Phi 3:13 (14); with a passive signification (Isa 23:16; Sir. 3:14 Sir. 32:9 (Sir. 35:9); Wis. 2:4, etc. (cf. Buttmann, 52 (46))): ἐπιλελησμένος forgotten, given over to oblivion, i. e. uncared for, ἐνώπιον τοῦ Θεοῦ before God i. e. by God (Sir. 23:14), Luk 12:6. ((From Homer on.))
G1951	G1951	G1951 — ἐπιλέγω : (present passive participle ἐπιλεγόμενος); 1 aorist middle participle ἐπιλεξάμενος; 1. to say besides (cf. ἐπί, D. 4) (Herodotus, et al.); to surname (Plato, legg. 3, p. 700 b.): in passive Joh 5:2 (Tdf. τό λεγομένη), unless the meaning to name (put a name upon) be preferred here; cf. ἐπονομάζω. 2. to choose for (Herodotus and following; the Sept.); middle to choose for oneself: Act 15:40 (2Sa 10:9; Herodotus 3, 157; Thucydides 7, 19; Diodorus 3, 73 (74); 14, 12; Josephus, Antiquities 4, 2, 4, and others).
G1952	G1952	G1952 — ἐπιλείπω : future ἐπιλειψω; to fail, not to suffice for (any purpose, for the attainment of an end): τινα ὁ χρόνος, time fails one, Heb 11:32 and many like examples in Greek writings from Demosthenes down; see Bleek, Brief an d. Heb 2:2, p. 818.
G1953	G1953	G1953 — ἐπιλησμονή ἐπιλησμονῆς, ἡ (ἐπιλήσμων forgetful (Winers Grammar, 93 (89))), forgetfulness: ἀκροατής ἐπιλησμονῆς, a forgetful hearer (cf. Winers Grammar, § 34, 3b.; Buttmann, 161 (140)), Jam 1:25. (Sir. 11:27 (25).)
G1954	G1954	G1954 — ἐπίλοιπος ἐπίλοιπον (λοιπός), remaining besides, left over (cf. ἐπί, D. 4): 1Pe 4:2. (the Sept.; Greek writings from Herodotus down.)
G1955	G1955	G1955 — ἐπίλυσις ἐπιλύσεως, ἡ (ἐπιλύω, which see), a loosening, unloosing (German Auflösung); metaphorically, interpretation: 2Pe 1:20, on which passage see γίνομαι, 5 e. α. (Gen 40:8 Aq.; Heliodorus 1, 18; but not Philo, vita contempl. § 10, where ἐπιδειξεως was long ago restored.)
G1956	G1956	G1956 — ἐπιλύω : imperfect ἐπελυον; 1 future passive ἐπιλυθήσομαι; a. properly, to unloose, untie (German auflösen) anything knotted or bound or sealed up; (Xenophon, Theocr, Herodian). b. to clear (a controversy), to decide, settle: Act 19:39; to explain (what is obscure and hard to understand): Mar 4:34 (as in Gen 41:12 variant; Philo, vita contempl. § 10; de agricult. § 3; Sextus Empiricus, 2, 246; γριφους, Athen. 10, p. 449 e.; also in middle, Athen. 10, p. 450 f.; Josephus, Antiquities 8, 6, 5, and often by the Scholiasts).
G1957	G1957	G1957 — ἐπιμαρτυρέω ἐπιμαρτύρω; to bear witness to, establish by testimony: followed by the accusative with an infinitive, 1Pe 5:12. (Plato, Josephus, Plutarch, Lucian, others) (Compare: συνεπιμαρτυρέω.)
G1958	G1958	G1958 — ἐπιμέλεια ἐπιμελείας, ἡ (ἐπιμελής careful), care, attention: Act 27:3. (Pro 3:8; Pro 3:1 Macc. 16:14; 2 Macc. 11:23; very common in Greek prose writing, not used in the poets.)
G1959	G1959	G1959 — ἐπιμελέομαι ἐπιμελοῦμαι, and ἐπιμέλομαι: future ἐπιμελήσομαι; 1 aorist ἐπεμελήθην; with the genitive of the object, to take care of a person or thing (ἐπί denoting direction of the mind toward the object cared for (cf. ἐπί, D. 2)): Luk 10:34; 1Ti 3:5. (Gen 44:21; Gen 44:1 Macc. 11:37; 1 Esdr. 6:26; used by Greek writers especially of prose from Herodotus down.)
G1960	G1960	G1960 — ἐπιμελῶς adverb, diligently, carefully: Luk 15:8.
G1961	G1961	G1961 — ἐπιμένω (imperfect ἐπέμενον); future ἐπιμένω; 1 aorist ἐπέμεινα; to stay at or with; to tarry still; still to abide, to continue, remain; a. properly, of tarrying in a place: ἐν Ἐφέσῳ, 1Co 16:8; ἐν τῇ σαρκί, to live still longer on earth Phi 1:24 (G T WH omit ἐν); αὐτοῦ, there, Act 15:34 (Rec.); (Lachmann αὐτοῖς); with the dative of thing: τῇ σαρκί, to abide as it were a captive to life on earth, Phi 1:24 G T WH; ἐπί τίνι, with one, Act 28:14 (L T Tr WH παῥ); πρός τινα, with one, 1Co 16:7; Gal 1:18; with specification of time how long: Act 10:48; Act 21:4, Act 21:10; Act 28:12, Act 28:14; 1Co 16:7. b. tropically, to persevere, continue; with the dative of the thing continued in (cf. Winer's De verb. comp. etc. Part ii., p. 10f): τῇ ἁμαρτία, Rom 6:1; τῇ ἀπιστία, Rom 11:23; τῇ πίστει, Col 1:23; in the work of teaching, 1Ti 4:16 (τῷ μή ἀδικεῖν, Xenophon, oec. 14, 7; τῇ μνηστεία, Aelian v. h. 10, 15); with the dative of the blessing for which one keeps himself fit: τῇ χάριτι, Act 13:43 Rec.; τῇ χρηστότητι, Rom 11:22; with a participle denoting the action persisted in: Joh 8:7 Rec.; Act 12:16; cf. Buttmann, 299f (257); (Winer's Grammar, § 54, 4).
G1962	G1962	G1962 — ἐπινεύω : 1 aorist ἐπένευσα; from Homer down; to nod to; tropically, (by a nod) to express approval, to assent: Act 18:20, as often in Greek writings.
G1963	G1963	G1963 — ἐπίνοια ἐπινοίας, ἡ (ἐπινοέω to think on, devise), thought, purpose: Act 8:22. (Jer 20:10; Wis. 6:17, etc.; often in Greek writings from Sophocles and Thucydides down.)
G1964	G1964	G1964 — ἐπιορκέω ἐπιόρκω: future ἐπιορκήσω, cf. Krüger, § 40, under the word, and § 39, 12, 4; (Veitch, under the word; Buttmann, 53 (46)); (ἐπίορκος, which see); to swear falsely, forswear oneself: Mat 5:33. (Wis. 14:28; 1 Esdr. 1:46; by Greek writings from Homer down.)
G1965	G1965	G1965 — ἐπίορκος ἐπιορκον (from ἐπί (which see D. 7) against, and ὅρκος); (masculine as a substantive) a false swearer, a perjurer: 1Ti 1:10. (From Homer down.)
G1966	G1966	G1966 — ἐπιοῦσα see ἔπειμι.
G1967	G1967	G1967 — ἐπιούσιος ἐπιούσιον, a word found only in Mat 6:11 and Luk 11:3, in the phrase ἄρτος ἐπιούσιος ([Peshitta] Syriac oNQNSd 4MXL [ ] the bread of our necessity, i. e. necessary for us (but the Curetonian (earlier) Syriac reads )NYM) [ ] continual; cf. Lightfoot as below, I. 3, p. 214ff; Taylor, Sayings of the Jewish Fathers, p. 139f); Itala (Old Latin)panisquotidianus). Origen testifies (de orat. 27) that the word was not in use in ordinary speech, and accordingly seems to have been coined by the Evangelists themselves. Many commentators, as Beza, Kuinoel, Tholuck, Ewald, Bleek, Keim, Cremer, following Origen, Jerome (who in Matt. only translates by the barbarous phrasepanissupersubstantialis), Theophylact, Euthymius Zigabenus, explain the word by bread for sustenance, which serves to sustain life, deriving the word from οὐσία, after the analogy of ἐξουσιος, ἐνουσιος. But οὐσία very rarely, and only in philosophic language, is equivalent to ὕπαρξις, as in Plato, Theact., p. 185 c. (app. to τό μή εἶναι), Aristotle, de part. anim. i. 1 (ἡ γάρ γένεσις ἕνεκα τῆς οὐσίας ἐστιν, ἀλλ' οὐχ ἡ οὐσία ἕνεκα τῆς γενέσεως; for other examples see Bonitz's Index to Aristotle, p. 544), and generally denotes either essence, real nature, or substance, property, resources. On this account Leo Meyer (in Kuhn, Zeitschr. f. vergleich. Sprachkunde, vii., pp. 401-430), Kamphausen (Gebet des Herrn, pp. 86-102), with whom Keim (ii. 278f. (English translation, iii. 340)), Weiss (Matthew, the passage cited), Delitzsch (Zeitschr. f. d. luth. Theol. 1876, p. 402), agree, prefer to derive the word from ἐπειναι (and in particular from the participle ἐπων, ἐπουσιος for ἐποντιος, see below) to be present, and to understand it bread which is ready at hand or suffices, so that Christ is conjectured to have said in Chaldean דְּחֻקָּנָא לַחְמָא (cf. חֻקִּי לֶחֶם my allowance of bread, Pro 30:8) or something of the sort. But this opinion, like the preceding, encounters the great objection (to mention no other) that, although the iota ἰ in ἐπί is retained before a vowel in certain words (as ἐπίορκος, ἐπιορκέω, ἐπιόσσομαι, etc. (cf. Lightfoot, as below, I. § 1)), yet in ἐπειναι and words derived from it, ἐπουσια, ἐπουσιωδης, it is always elided. Therefore much more correctly do Grotius, Scaliger, Wetstein, Fischer (De vitiis lexamples etc., p. 306ff), Valckenaer, Fritzsche (on Matthew, p. 267ff), Winer (97 (92)), Bretschneider, Wahl, Meyer (Lightfoot (Revision etc., Appendix)) and others, comparing the words ἑκούσιος, ἐθελούσιος, γερούσιος (from ἑκών, ἐθελων, γέρων, for ἑκοντιος, ἐθελοντιος, γεροντιος, cf. Kühner, 1: § 63, 3 and § 334, 1 Anm. 2), conjecture that the adjective ἐπιούσιος is formed from ἐπιών, ἐπιοῦσα, with reference to the familiar expression ἡ ἐπιοῦσα (see ἄπειμι), and ἄρτος ἐπιούσιος is equivalent to ἄρτος τῆς ἐπιουσης ἡμέρας, food for the morrow, i. e. necessary or sufficient food. Thus, ἐπιούσιον, and σήμερον, admirably answer to each other, and that state of mind is portrayed which, piously contented with food sufficing from one day to the next, in praying to God for sustenance does not go beyond the absolute necessity of the nearest future. This explanation is also recommended by the fact that in the Gospel according to the Hebrews, as Jerome testifies, the word ἐπιούσιος was represented by the Aramaic מְחַר, quod dicitur crastinus; hence, it would seem that Christ himself used the Chaldaic expression לִמְחַר דִי לַחְמָא. Nor is the prayer, so understood, at variance with the mind of Christ as expressed in Mat 6:34, but on the contrary harmonizes with it finely; for his hearers are bidden to ask of God, in order that they may themselves be relieved of anxiety for the morrow. (See Lightfoot, as above, pp. 195-234; McClellan, The New Testament, etc., pp. 632-647; Tholuck, Bergpredigt, Matthew, the passage cited, for earlier references.)
G1968	G1968	G1968 — ἐπιπίπτω 2 aorist ἐπέπεσον, 3 person plural ἐπέπεσαν, Rom 15:3 L T Tr WH (cf. ἀπέρχομαι at the beginning); perfect participle ἐπιπεπτωκως; (see πίπτω); the Sept. for נָפַל; to fall upon; to rush or press upon; a. properly: τίνι, upon one, Mar 3:10; to lie upon one, Act 20:10; ἐπί τόν τράχηλον τίνος, to fall into one's embrace, Luk 15:20; Act 20:37 (Gen 46:29; Tobit 11:8, 12; 3Macc. 5:49); to fall back upon, ἐπί τό στῆθος τίνος, Joh 13:25 R G T. b. metaphorically, ἐπί τινα, to fall upon one, i. e. to seize, take possession of him: φόβος, Luk 1:12; Act 19:17 (L Tr ἔπεσεν); Rev 11:11 L T Tr WH; ἔκστασις, Act 10:10 Rec.; ἀχλύς, Act 13:11 (R G). used also of the Holy Spirit, in its inspiration and impulse: ἐπί τίνι, Act 8:16; ἐπί τινα, (Lachmann ἔπεσε); (Eze 11:5); of reproaches cast upon one: Rom 15:3. (Noteworthy is the absolutely use in Act 23:7 WH marginal reading ἐπέπεσεν (others, ἐγένετο) στάσις. (From Herodotus down.))
G1969	G1969	G1969 — ἐπιπλήσσω : 1 aorist ἐπεπληξα; a. properly, to strike upon, beat upon: Homer, Iliad 10, 500. b. tropically, to chastise with words, to chide, upbraid, rebuke: 1Ti 5:1. (Homer, Iliad 12, 211; Xenophon, Plato, Polybius, others.)
G1971	G1971	G1971 — ἐπιποθέω ἐπιποθῶ; 1 aorist ἐπεπόθησα; properly, ποθον ἔχω ἐπί τί (i. e. ἐπί is directive, not intensive; cf. ἐπί, D. 2) (cf. Fritzsche on Romans, vol. i., p. 30f); to long for, desire: followed by the infinitive 2Co 5:2; ἰδεῖν τινα, Rom 1:11; 1Th 3:6; 2Ti 1:4; Phi 2:26 L brackets WH text brackets; τί, 1Pe 2:2 (ἐπί τί, Psa 41:2); τινα to be possessed with a desire for, long for (Winer's Grammar, § 30, 10 b.), Phi 2:26 R G T Tr WH marginal reading; to pursue with love, to tong after: 2Co 9:14; Phi 1:8 (τάς ἐντολάς Θεοῦ, Psalm 118:131); absolutely to lust (i. e. harbor forbidden desire): Jam 4:5, on which passage see φθόνος. (Herodotus, Plato, Diodorus, Plutarch, Lucian.)
G1972	G1972	G1972 — ἐπιπόθησις ἐπιποθησεως, ἡ, longing: 2Co 7:7, 2Co 7:11. (Eze 23:11 Aq.; Clement of Alexandria, strom. 4, 21, 131, p. 527 a.)
G1973	G1973	G1973 — ἐπιπόθητος ἐπιποθητον, longed for: Phi 4:1. ((Clement of Rome, 1 Cor. 65, 1 [ET]; the Epistle of Barnabas 1, 3 [ET]); Appendix Hisp. 43; Eustathius; (cf. Winer's Grammar, § 34, 3).)
