# GENERALT-TERVEZET: naplok/KAROLI_KK2_kulcstabla_general.py - jovahagyasra var, meg NEM elesitett
igehely_karoli	igehely_kjv	igehely_mt	osztaly	forras	megjegyzes
Jer 48:35	48:35	48:35	MT	tvtms	
Jer 48:36	48:36	48:36	MT	tvtms	
Jer 48:37	48:37	48:37	MT	tvtms	
Jer 48:38	48:38	48:38	MT	tvtms	
Jer 48:39	48:39	48:39	MT	tvtms	
Jer 48:40	48:40	48:40	MT	tvtms	
Jer 48:41	48:41	48:41	MT	tvtms	
Jer 48:42	48:42	48:42	MT	tvtms	
Jer 48:43	48:43	48:43	MT	tvtms	
Jer 48:44	48:44	48:44	MT	tvtms	
Jer 48:45		48:45	MT	szamlalas	
Jer 48:46		48:46	MT	szamlalas	
Jer 48:47		48:47	MT	szamlalas	
Jer 49:1	49:1		KJV	szamlalas	
Jer 49:2	49:2		KJV	szamlalas	
Jer 49:3	49:3		KJV	szamlalas	
Jer 49:4	49:4		KJV	szamlalas	
Jer 49:5	49:5		KJV	szamlalas	
Jer 49:6	49:6		KJV	szamlalas	
Jer 49:7	49:7		KJV	szamlalas	
Jer 49:8	49:8		KJV	szamlalas	
Jer 49:9	49:9		KJV	szamlalas	
Jer 49:10	49:10		KJV	szamlalas	
Jer 49:11	49:11		KJV	szamlalas	
Jer 49:12	49:12		KJV	szamlalas	
Jer 49:13	49:13		KJV	szamlalas	
Jer 49:14	49:14		KJV	szamlalas	
Jer 49:15	49:15		KJV	szamlalas	
Jer 49:16	49:16		KJV	szamlalas	
Jer 49:17	49:17		KJV	szamlalas	
Jer 49:18	49:18		KJV	szamlalas	
Jer 49:19	49:19		KJV	szamlalas	
Jer 49:20	49:20		KJV	szamlalas	
Jer 49:21	49:21		KJV	szamlalas	
Jer 49:22	49:22		KJV	szamlalas	
Jer 49:23	49:23		KJV	szamlalas	
Jer 49:24	49:24		KJV	szamlalas	
Jer 49:25	49:25		KJV	szamlalas	
Jer 49:26	49:26		KJV	szamlalas	
Jer 49:27	49:27		KJV	szamlalas	
Jer 49:28	49:28		KJV	szamlalas	
Jer 49:29	49:29		KJV	szamlalas	
Jer 49:30	49:30		KJV	szamlalas	
Jer 49:31	49:31		KJV	szamlalas	
Jer 49:32	49:32		KJV	szamlalas	
Jer 49:33	49:33		KJV	szamlalas	
Jer 49:34	49:34		KJV	szamlalas	
Jer 49:35	49:35		KJV	szamlalas	
Jer 49:36	49:36		KJV	szamlalas	
Jer 49:37	49:37		KJV	szamlalas	
Jer 49:38	49:38		KJV	szamlalas	
Jer 49:39	49:39		KJV	szamlalas	
Jer 50:1	50:1		KJV	szamlalas	
Jer 50:2	50:2		KJV	szamlalas	
Jer 50:3	50:3		KJV	szamlalas	
Jer 50:4	50:4		KJV	szamlalas	
Jer 50:5	50:5		KJV	szamlalas	
Jer 50:6	50:6		KJV	szamlalas	
Jer 50:7	50:7		KJV	szamlalas	
Jer 50:8	50:8		KJV	szamlalas	
Jer 50:9	50:9		KJV	szamlalas	
Jer 50:10	50:10		KJV	szamlalas	
Jer 50:11	50:11		KJV	szamlalas	
Jer 50:12	50:12		KJV	szamlalas	
Jer 50:13	50:13		KJV	szamlalas	
Jer 50:14	50:14		KJV	szamlalas	
Jer 50:15	50:15		KJV	szamlalas	
Jer 50:16	50:16		KJV	szamlalas	
Jer 50:17	50:17		KJV	szamlalas	
Jer 50:18	50:18		KJV	szamlalas	
Jer 50:19	50:19		KJV	szamlalas	
Jer 50:20	50:20		KJV	szamlalas	
Jer 50:21	50:21		KJV	szamlalas	
Jer 50:22	50:22		KJV	szamlalas	
Jer 50:23	50:23		KJV	szamlalas	
Jer 50:24	50:24		KJV	szamlalas	
Jer 50:25	50:25		KJV	szamlalas	
Jer 50:26	50:26		KJV	szamlalas	
Jer 50:27	50:27		KJV	szamlalas	
Jer 50:28	50:28		KJV	szamlalas	
Jer 50:29	50:29		KJV	szamlalas	
Jer 50:30	50:30		KJV	szamlalas	
Jer 50:31	50:31		KJV	szamlalas	
Jer 50:32	50:32		KJV	szamlalas	
Jer 50:33	50:33		KJV	szamlalas	
Jer 50:34	50:34		KJV	szamlalas	
Jer 50:35	50:35		KJV	szamlalas	
Jer 50:36	50:36		KJV	szamlalas	
Jer 50:37	50:37		KJV	szamlalas	
Jer 50:38	50:38		KJV	szamlalas	
Jer 50:39	50:39		KJV	szamlalas	
Jer 50:40	50:40		KJV	szamlalas	
Jer 50:41	50:41		KJV	szamlalas	
Jer 50:42	50:42		KJV	szamlalas	
Jer 50:43	50:43		KJV	szamlalas	
Jer 50:44	50:44		KJV	szamlalas	
Jer 50:45	50:45		KJV	szamlalas	
Jer 50:46	50:46		KJV	szamlalas	
Jer 51:1	51:1		KJV	szamlalas	
Jer 51:2	51:2		KJV	szamlalas	
Jer 51:3	51:3		KJV	szamlalas	
Jer 51:4	51:4		KJV	szamlalas	
Jer 51:5	51:5		KJV	szamlalas	
Jer 51:6	51:6		KJV	szamlalas	
Jer 51:7	51:7		KJV	szamlalas	
Jer 51:8	51:8		KJV	szamlalas	
Jer 51:9	51:9		KJV	szamlalas	
Jer 51:10	51:10		KJV	szamlalas	
Jer 51:11	51:11		KJV	szamlalas	
Jer 51:12	51:12		KJV	szamlalas	
Jer 51:13	51:13		KJV	szamlalas	
Jer 51:14	51:14		KJV	szamlalas	
Jer 51:15	51:15		KJV	szamlalas	
Jer 51:16	51:16		KJV	szamlalas	
Jer 51:17	51:17		KJV	szamlalas	
Jer 51:18	51:18		KJV	szamlalas	
Jer 51:19	51:19		KJV	szamlalas	
Jer 51:20	51:20		KJV	szamlalas	
Jer 51:21	51:21		KJV	szamlalas	
Jer 51:22	51:22		KJV	szamlalas	
Jer 51:23	51:23		KJV	szamlalas	
Jer 51:24	51:24		KJV	szamlalas	
Jer 51:25	51:25		KJV	szamlalas	
Jer 51:26	51:26		KJV	szamlalas	
Jer 51:27	51:27		KJV	szamlalas	
Jer 51:28	51:28		KJV	szamlalas	
Jer 51:29	51:29		KJV	szamlalas	
Jer 51:30	51:30		KJV	szamlalas	
Jer 51:31	51:31		KJV	szamlalas	
Jer 51:32	51:32		KJV	szamlalas	
Jer 51:33	51:33		KJV	szamlalas	
Jer 51:34	51:34		KJV	szamlalas	
Jer 51:35	51:35		KJV	szamlalas	
Jer 51:36	51:36		KJV	szamlalas	
Jer 51:37	51:37		KJV	szamlalas	
Jer 51:38	51:38		KJV	szamlalas	
Jer 51:39	51:39		KJV	szamlalas	
Jer 51:40	51:40		KJV	szamlalas	
Jer 51:41	51:41		KJV	szamlalas	
Jer 51:42	51:42		KJV	szamlalas	
Jer 51:43	51:43		KJV	szamlalas	
Jer 51:44	51:44		KJV	szamlalas	
Jer 51:45	51:45		KJV	szamlalas	
Jer 51:46	51:46		KJV	szamlalas	
Jer 51:47	51:47		KJV	szamlalas	
Jer 51:48	51:48		KJV	szamlalas	
Jer 51:49	51:49		KJV	szamlalas	
Jer 51:50	51:50		KJV	szamlalas	
Jer 51:51	51:51		KJV	szamlalas	
Jer 51:52	51:52		KJV	szamlalas	
Jer 51:53	51:53		KJV	szamlalas	
Jer 51:54	51:54		KJV	szamlalas	
Jer 51:55	51:55		KJV	szamlalas	
Jer 51:56	51:56		KJV	szamlalas	
Jer 51:57	51:57		KJV	szamlalas	
Jer 51:58	51:58		KJV	szamlalas	
Jer 51:59	51:59		KJV	szamlalas	
Jer 51:60	51:60		KJV	szamlalas	
Jer 51:61	51:61		KJV	szamlalas	
Jer 51:62	51:62		KJV	szamlalas	
Jer 51:63	51:63		KJV	szamlalas	
Jer 51:64	51:64		KJV	szamlalas	
Jer 52:1	52:1		KJV	szamlalas	
Jer 52:2	52:2		KJV	szamlalas	
Jer 52:3	52:3		KJV	szamlalas	
Jer 52:4	52:4		KJV	szamlalas	
Jer 52:5	52:5		KJV	szamlalas	
Jer 52:6	52:6		KJV	szamlalas	
Jer 52:7	52:7		KJV	szamlalas	
Jer 52:8	52:8		KJV	szamlalas	
Jer 52:9	52:9		KJV	szamlalas	
Jer 52:10	52:10		KJV	szamlalas	
Jer 52:11	52:11		KJV	szamlalas	
Jer 52:12	52:12		KJV	szamlalas	
Jer 52:13	52:13		KJV	szamlalas	
Jer 52:14	52:14		KJV	szamlalas	
Jer 52:15	52:15		KJV	szamlalas	
Jer 52:16	52:16		KJV	szamlalas	
Jer 52:17	52:17		KJV	szamlalas	
Jer 52:18	52:18		KJV	szamlalas	
Jer 52:19	52:19		KJV	szamlalas	
Jer 52:20	52:20		KJV	szamlalas	
Jer 52:21	52:21		KJV	szamlalas	
Jer 52:22	52:22		KJV	szamlalas	
Jer 52:23	52:23		KJV	szamlalas	
Jer 52:24	52:24		KJV	szamlalas	
Jer 52:25	52:25		KJV	szamlalas	
Jer 52:26	52:26		KJV	szamlalas	
Jer 52:27	52:27		KJV	szamlalas	
Jer 52:28	52:28		KJV	szamlalas	
Jer 52:29	52:29		KJV	szamlalas	
Jer 52:30	52:30		KJV	szamlalas	
Jer 52:31	52:31		KJV	szamlalas	
Jer 52:32	52:32		KJV	szamlalas	
Jer 52:33	52:33		KJV	szamlalas	
Jer 52:34	52:34		KJV	szamlalas	
Jób 1:1	1:1		KJV	szamlalas	
Jób 1:2	1:2		KJV	szamlalas	
Jób 1:3	1:3		KJV	szamlalas	
Jób 1:4	1:4		KJV	szamlalas	
Jób 1:5	1:5		KJV	szamlalas	
Jób 1:6	1:6		KJV	szamlalas	
Jób 1:7	1:7		KJV	szamlalas	
Jób 1:8	1:8		KJV	szamlalas	
Jób 1:9	1:9		KJV	szamlalas	
Jób 1:10	1:10		KJV	szamlalas	
Jób 1:11	1:11		KJV	szamlalas	
Jób 1:12	1:12		KJV	szamlalas	
Jób 1:13	1:13		KJV	szamlalas	
Jób 1:14	1:14		KJV	szamlalas	
Jób 1:15	1:15		KJV	szamlalas	
Jób 1:16	1:16		KJV	szamlalas	
Jób 1:17	1:17		KJV	szamlalas	
Jób 1:18	1:18		KJV	szamlalas	
Jób 1:19	1:19		KJV	szamlalas	
Jób 1:20	1:20		KJV	szamlalas	
Jób 1:21	1:21		KJV	szamlalas	
Jób 1:22	1:22		KJV	szamlalas	
Jób 2:1	2:1		KJV	szamlalas	
Jób 2:2	2:2		KJV	szamlalas	
Jób 2:3	2:3		KJV	szamlalas	
Jób 2:4	2:4		KJV	szamlalas	
Jób 2:5	2:5		KJV	szamlalas	
Jób 2:6	2:6		KJV	szamlalas	
Jób 2:7	2:7		KJV	szamlalas	
Jób 2:8	2:8		KJV	szamlalas	
Jób 2:9	2:9		KJV	szamlalas	
Jób 2:10	2:10		KJV	szamlalas	
Jób 2:11	2:11		KJV	szamlalas	
Jób 2:12	2:12		KJV	szamlalas	
Jób 2:13	2:13		KJV	szamlalas	
Jób 3:1	3:1		KJV	szamlalas	
Jób 3:2	3:2		KJV	szamlalas	
Jób 3:3	3:3		KJV	szamlalas	
Jób 3:4	3:4		KJV	szamlalas	
Jób 3:5	3:5		KJV	szamlalas	
Jób 3:6	3:6		KJV	szamlalas	
Jób 3:7	3:7		KJV	szamlalas	
Jób 3:8	3:8		KJV	szamlalas	
Jób 3:9	3:9		KJV	szamlalas	
Jób 3:10	3:10		KJV	szamlalas	
Jób 3:11	3:11		KJV	szamlalas	
Jób 3:12	3:12		KJV	szamlalas	
Jób 3:13	3:13		KJV	szamlalas	
Jób 3:14	3:14		KJV	szamlalas	
Jób 3:15	3:15		KJV	szamlalas	
Jób 3:16	3:16		KJV	szamlalas	
Jób 3:17	3:17		KJV	szamlalas	
Jób 3:18	3:18		KJV	szamlalas	
Jób 3:19	3:19		KJV	szamlalas	
Jób 3:20	3:20		KJV	szamlalas	
Jób 3:21	3:21		KJV	szamlalas	
Jób 3:22	3:22		KJV	szamlalas	
Jób 3:23	3:23		KJV	szamlalas	
Jób 3:24	3:24		KJV	szamlalas	
Jób 3:25	3:25		KJV	szamlalas	
Jób 3:26	3:26		KJV	szamlalas	
Jób 4:1	4:1		KJV	szamlalas	
Jób 4:2	4:2		KJV	szamlalas	
Jób 4:3	4:3		KJV	szamlalas	
Jób 4:4	4:4		KJV	szamlalas	
Jób 4:5	4:5		KJV	szamlalas	
Jób 4:6	4:6		KJV	szamlalas	
Jób 4:7	4:7		KJV	szamlalas	
Jób 4:8	4:8		KJV	szamlalas	
Jób 4:9	4:9		KJV	szamlalas	
Jób 4:10	4:10		KJV	szamlalas	
Jób 4:11	4:11		KJV	szamlalas	
Jób 4:12	4:12		KJV	szamlalas	
Jób 4:13	4:13		KJV	szamlalas	
Jób 4:14	4:14		KJV	szamlalas	
Jób 4:15	4:15		KJV	szamlalas	
Jób 4:16	4:16		KJV	szamlalas	
Jób 4:17	4:17		KJV	szamlalas	
Jób 4:18	4:18		KJV	szamlalas	
Jób 4:19	4:19		KJV	szamlalas	
Jób 4:20	4:20		KJV	szamlalas	
Jób 4:21	4:21		KJV	szamlalas	
Jób 5:1	5:1		KJV	szamlalas	
Jób 5:2	5:2		KJV	szamlalas	
Jób 5:3	5:3		KJV	szamlalas	
Jób 5:4	5:4		KJV	szamlalas	
Jób 5:5	5:5		KJV	szamlalas	
Jób 5:6	5:6		KJV	szamlalas	
Jób 5:7	5:7		KJV	szamlalas	
Jób 5:8	5:8		KJV	szamlalas	
Jób 5:9	5:9		KJV	szamlalas	
Jób 5:10	5:10		KJV	szamlalas	
Jób 5:11	5:11		KJV	szamlalas	
Jób 5:12	5:12		KJV	szamlalas	
Jób 5:13	5:13		KJV	szamlalas	
Jób 5:14	5:14		KJV	szamlalas	
Jób 5:15	5:15		KJV	szamlalas	
Jób 5:16	5:16		KJV	szamlalas	
Jób 5:17	5:17		KJV	szamlalas	
Jób 5:18	5:18		KJV	szamlalas	
Jób 5:19	5:19		KJV	szamlalas	
Jób 5:20	5:20		KJV	szamlalas	
Jób 5:21	5:21		KJV	szamlalas	
Jób 5:22	5:22		KJV	szamlalas	
Jób 5:23	5:23		KJV	szamlalas	
Jób 5:24	5:24		KJV	szamlalas	
Jób 5:25	5:25		KJV	szamlalas	
Jób 5:26	5:26		KJV	szamlalas	
Jób 5:27	5:27		KJV	szamlalas	
Jób 6:1	6:1		KJV	szamlalas	
Jób 6:2	6:2		KJV	szamlalas	
Jób 6:3	6:3		KJV	szamlalas	
Jób 6:4	6:4		KJV	szamlalas	
Jób 6:5	6:5		KJV	szamlalas	
Jób 6:6	6:6		KJV	szamlalas	
Jób 6:7	6:7		KJV	szamlalas	
Jób 6:8	6:8		KJV	szamlalas	
Jób 6:9	6:9		KJV	szamlalas	
Jób 6:10	6:10		KJV	szamlalas	
Jób 6:11	6:11		KJV	szamlalas	
Jób 6:12	6:12		KJV	szamlalas	
Jób 6:13	6:13		KJV	szamlalas	
Jób 6:14	6:14		KJV	szamlalas	
Jób 6:15	6:15		KJV	szamlalas	
Jób 6:16	6:16		KJV	szamlalas	
Jób 6:17	6:17		KJV	szamlalas	
Jób 6:18	6:18		KJV	szamlalas	
Jób 6:19	6:19		KJV	szamlalas	
Jób 6:20	6:20		KJV	szamlalas	
Jób 6:21	6:21		KJV	szamlalas	
Jób 6:22	6:22		KJV	szamlalas	
Jób 6:23	6:23		KJV	szamlalas	
Jób 6:24	6:24		KJV	szamlalas	
Jób 6:25	6:25		KJV	szamlalas	
Jób 6:26	6:26		KJV	szamlalas	
Jób 6:27	6:27		KJV	szamlalas	
Jób 6:28	6:28		KJV	szamlalas	
Jób 6:29	6:29		KJV	szamlalas	
Jób 6:30	6:30		KJV	szamlalas	
Jób 7:1	7:1		KJV	szamlalas	
Jób 7:2	7:2		KJV	szamlalas	
Jób 7:3	7:3		KJV	szamlalas	
Jób 7:4	7:4		KJV	szamlalas	
Jób 7:5	7:5		KJV	szamlalas	
Jób 7:6	7:6		KJV	szamlalas	
Jób 7:7	7:7		KJV	szamlalas	
Jób 7:8	7:8		KJV	szamlalas	
Jób 7:9	7:9		KJV	szamlalas	
Jób 7:10	7:10		KJV	szamlalas	
Jób 7:11	7:11		KJV	szamlalas	
Jób 7:12	7:12		KJV	szamlalas	
Jób 7:13	7:13		KJV	szamlalas	
Jób 7:14	7:14		KJV	szamlalas	
Jób 7:15	7:15		KJV	szamlalas	
Jób 7:16	7:16		KJV	szamlalas	
Jób 7:17	7:17		KJV	szamlalas	
Jób 7:18	7:18		KJV	szamlalas	
Jób 7:19	7:19		KJV	szamlalas	
Jób 7:20	7:20		KJV	szamlalas	
Jób 7:21	7:21		KJV	szamlalas	
Jób 8:1	8:1		KJV	szamlalas	
Jób 8:2	8:2		KJV	szamlalas	
Jób 8:3	8:3		KJV	szamlalas	
Jób 8:4	8:4		KJV	szamlalas	
Jób 8:5	8:5		KJV	szamlalas	
Jób 8:6	8:6		KJV	szamlalas	
Jób 8:7	8:7		KJV	szamlalas	
Jób 8:8	8:8		KJV	szamlalas	
Jób 8:9	8:9		KJV	szamlalas	
Jób 8:10	8:10		KJV	szamlalas	
Jób 8:11	8:11		KJV	szamlalas	
Jób 8:12	8:12		KJV	szamlalas	
Jób 8:13	8:13		KJV	szamlalas	
Jób 8:14	8:14		KJV	szamlalas	
Jób 8:15	8:15		KJV	szamlalas	
Jób 8:16	8:16		KJV	szamlalas	
Jób 8:17	8:17		KJV	szamlalas	
Jób 8:18	8:18		KJV	szamlalas	
Jób 8:19	8:19		KJV	szamlalas	
Jób 8:20	8:20		KJV	szamlalas	
Jób 8:21	8:21		KJV	szamlalas	
Jób 8:22	8:22		KJV	szamlalas	
Jób 9:1	9:1		KJV	szamlalas	
Jób 9:2	9:2		KJV	szamlalas	
Jób 9:3	9:3		KJV	szamlalas	
Jób 9:4	9:4		KJV	szamlalas	
Jób 9:5	9:5		KJV	szamlalas	
Jób 9:6	9:6		KJV	szamlalas	
Jób 9:7	9:7		KJV	szamlalas	
Jób 9:8	9:8		KJV	szamlalas	
Jób 9:9	9:9		KJV	szamlalas	
Jób 9:10	9:10		KJV	szamlalas	
Jób 9:11	9:11		KJV	szamlalas	
Jób 9:12	9:12		KJV	szamlalas	
Jób 9:13	9:13		KJV	szamlalas	
Jób 9:14	9:14		KJV	szamlalas	
Jób 9:15	9:15		KJV	szamlalas	
Jób 9:16	9:16		KJV	szamlalas	
Jób 9:17	9:17		KJV	szamlalas	
Jób 9:18	9:18		KJV	szamlalas	
Jób 9:19	9:19		KJV	szamlalas	
Jób 9:20	9:20		KJV	szamlalas	
Jób 9:21	9:21		KJV	szamlalas	
Jób 9:22	9:22		KJV	szamlalas	
Jób 9:23	9:23		KJV	szamlalas	
Jób 9:24	9:24		KJV	szamlalas	
Jób 9:25	9:25		KJV	szamlalas	
Jób 9:26	9:26		KJV	szamlalas	
Jób 9:27	9:27		KJV	szamlalas	
Jób 9:28	9:28		KJV	szamlalas	
Jób 9:29	9:29		KJV	szamlalas	
Jób 9:30	9:30		KJV	szamlalas	
Jób 9:31	9:31		KJV	szamlalas	
Jób 9:32	9:32		KJV	szamlalas	
Jób 9:33	9:33		KJV	szamlalas	
Jób 9:34	9:34		KJV	szamlalas	
Jób 9:35	9:35		KJV	szamlalas	
Jób 10:1	10:1		KJV	szamlalas	
Jób 10:2	10:2		KJV	szamlalas	
Jób 10:3	10:3		KJV	szamlalas	
Jób 10:4	10:4		KJV	szamlalas	
Jób 10:5	10:5		KJV	szamlalas	
Jób 10:6	10:6		KJV	szamlalas	
Jób 10:7	10:7		KJV	szamlalas	
Jób 10:8	10:8		KJV	szamlalas	
Jób 10:9	10:9		KJV	szamlalas	
Jób 10:10	10:10		KJV	szamlalas	
Jób 10:11	10:11		KJV	szamlalas	
Jób 10:12	10:12		KJV	szamlalas	
Jób 10:13	10:13		KJV	szamlalas	
Jób 10:14	10:14		KJV	szamlalas	
Jób 10:15	10:15		KJV	szamlalas	
Jób 10:16	10:16		KJV	szamlalas	
Jób 10:17	10:17		KJV	szamlalas	
Jób 10:18	10:18		KJV	szamlalas	
Jób 10:19	10:19		KJV	szamlalas	
Jób 10:20	10:20		KJV	szamlalas	
Jób 10:21	10:21		KJV	szamlalas	
Jób 10:22	10:22		KJV	szamlalas	
Jób 11:1	11:1		KJV	szamlalas	
Jób 11:2	11:2		KJV	szamlalas	
Jób 11:3	11:3		KJV	szamlalas	
Jób 11:4	11:4		KJV	szamlalas	
Jób 11:5	11:5		KJV	szamlalas	
Jób 11:6	11:6		KJV	szamlalas	
Jób 11:7	11:7		KJV	szamlalas	
Jób 11:8	11:8		KJV	szamlalas	
Jób 11:9	11:9		KJV	szamlalas	
Jób 11:10	11:10		KJV	szamlalas	
Jób 11:11	11:11		KJV	szamlalas	
Jób 11:12	11:12		KJV	szamlalas	
Jób 11:13	11:13		KJV	szamlalas	
Jób 11:14	11:14		KJV	szamlalas	
Jób 11:15	11:15		KJV	szamlalas	
Jób 11:16	11:16		KJV	szamlalas	
Jób 11:17	11:17		KJV	szamlalas	
Jób 11:18	11:18		KJV	szamlalas	
Jób 11:19	11:19		KJV	szamlalas	
Jób 11:20	11:20		KJV	szamlalas	
Jób 12:1	12:1		KJV	szamlalas	
Jób 12:2	12:2		KJV	szamlalas	
Jób 12:3	12:3		KJV	szamlalas	
Jób 12:4	12:4		KJV	szamlalas	
Jób 12:5	12:5		KJV	szamlalas	
Jób 12:6	12:6		KJV	szamlalas	
Jób 12:7	12:7		KJV	szamlalas	
Jób 12:8	12:8		KJV	szamlalas	
Jób 12:9	12:9		KJV	szamlalas	
Jób 12:10	12:10		KJV	szamlalas	
Jób 12:11	12:11		KJV	szamlalas	
Jób 12:12	12:12		KJV	szamlalas	
Jób 12:13	12:13		KJV	szamlalas	
Jób 12:14	12:14		KJV	szamlalas	
Jób 12:15	12:15		KJV	szamlalas	
Jób 12:16	12:16		KJV	szamlalas	
Jób 12:17	12:17		KJV	szamlalas	
Jób 12:18	12:18		KJV	szamlalas	
Jób 12:19	12:19		KJV	szamlalas	
Jób 12:20	12:20		KJV	szamlalas	
Jób 12:21	12:21		KJV	szamlalas	
Jób 12:22	12:22		KJV	szamlalas	
Jób 12:23	12:23		KJV	szamlalas	
Jób 12:24	12:24		KJV	szamlalas	
Jób 12:25	12:25		KJV	szamlalas	
Jób 13:1	13:1		KJV	szamlalas	
Jób 13:2	13:2		KJV	szamlalas	
Jób 13:3	13:3		KJV	szamlalas	
Jób 13:4	13:4		KJV	szamlalas	
Jób 13:5	13:5		KJV	szamlalas	
Jób 13:6	13:6		KJV	szamlalas	
Jób 13:7	13:7		KJV	szamlalas	
Jób 13:8	13:8		KJV	szamlalas	
Jób 13:9	13:9		KJV	szamlalas	
Jób 13:10	13:10		KJV	szamlalas	
Jób 13:11	13:11		KJV	szamlalas	
Jób 13:12	13:12		KJV	szamlalas	
Jób 13:13	13:13		KJV	szamlalas	
Jób 13:14	13:14		KJV	szamlalas	
Jób 13:15	13:15		KJV	szamlalas	
Jób 13:16	13:16		KJV	szamlalas	
Jób 13:17	13:17		KJV	szamlalas	
Jób 13:18	13:18		KJV	szamlalas	
Jób 13:19	13:19		KJV	szamlalas	
Jób 13:20	13:20		KJV	szamlalas	
Jób 13:21	13:21		KJV	szamlalas	
Jób 13:22	13:22		KJV	szamlalas	
Jób 13:23	13:23		KJV	szamlalas	
Jób 13:24	13:24		KJV	szamlalas	
Jób 13:25	13:25		KJV	szamlalas	
Jób 13:26	13:26		KJV	szamlalas	
Jób 13:27	13:27		KJV	szamlalas	
Jób 13:28	13:28		KJV	szamlalas	
Jób 14:1	14:1		KJV	szamlalas	
Jób 14:2	14:2		KJV	szamlalas	
Jób 14:3	14:3		KJV	szamlalas	
Jób 14:4	14:4		KJV	szamlalas	
Jób 14:5	14:5		KJV	szamlalas	
Jób 14:6	14:6		KJV	szamlalas	
Jób 14:7	14:7		KJV	szamlalas	
Jób 14:8	14:8		KJV	szamlalas	
Jób 14:9	14:9		KJV	szamlalas	
Jób 14:10	14:10		KJV	szamlalas	
Jób 14:11	14:11		KJV	szamlalas	
Jób 14:12	14:12		KJV	szamlalas	
Jób 14:13	14:13		KJV	szamlalas	
Jób 14:14	14:14		KJV	szamlalas	
Jób 14:15	14:15		KJV	szamlalas	
Jób 14:16	14:16		KJV	szamlalas	
Jób 14:17	14:17		KJV	szamlalas	
Jób 14:18	14:18		KJV	szamlalas	
Jób 14:19	14:19		KJV	szamlalas	
Jób 14:20	14:20		KJV	szamlalas	
Jób 14:21	14:21		KJV	szamlalas	
Jób 14:22	14:22		KJV	szamlalas	
Jób 15:1	15:1		KJV	szamlalas	
Jób 15:2	15:2		KJV	szamlalas	
Jób 15:3	15:3		KJV	szamlalas	
Jób 15:4	15:4		KJV	szamlalas	
Jób 15:5	15:5		KJV	szamlalas	
Jób 15:6	15:6		KJV	szamlalas	
Jób 15:7	15:7		KJV	szamlalas	
Jób 15:8	15:8		KJV	szamlalas	
Jób 15:9	15:9		KJV	szamlalas	
Jób 15:10	15:10		KJV	szamlalas	
Jób 15:11	15:11		KJV	szamlalas	
Jób 15:12	15:12		KJV	szamlalas	
Jób 15:13	15:13		KJV	szamlalas	
Jób 15:14	15:14		KJV	szamlalas	
Jób 15:15	15:15		KJV	szamlalas	
Jób 15:16	15:16		KJV	szamlalas	
Jób 15:17	15:17		KJV	szamlalas	
Jób 15:18	15:18		KJV	szamlalas	
Jób 15:19	15:19		KJV	szamlalas	
Jób 15:20	15:20		KJV	szamlalas	
Jób 15:21	15:21		KJV	szamlalas	
Jób 15:22	15:22		KJV	szamlalas	
Jób 15:23	15:23		KJV	szamlalas	
Jób 15:24	15:24		KJV	szamlalas	
Jób 15:25	15:25		KJV	szamlalas	
Jób 15:26	15:26		KJV	szamlalas	
Jób 15:27	15:27		KJV	szamlalas	
Jób 15:28	15:28		KJV	szamlalas	
Jób 15:29	15:29		KJV	szamlalas	
Jób 15:30	15:30		KJV	szamlalas	
Jób 15:31	15:31		KJV	szamlalas	
Jób 15:32	15:32		KJV	szamlalas	
Jób 15:33	15:33		KJV	szamlalas	
Jób 15:34	15:34		KJV	szamlalas	
Jób 15:35	15:35		KJV	szamlalas	
Jób 16:1	16:1		KJV	szamlalas	
Jób 16:2	16:2		KJV	szamlalas	
Jób 16:3	16:3		KJV	szamlalas	
Jób 16:4	16:4		KJV	szamlalas	
Jób 16:5	16:5		KJV	szamlalas	
Jób 16:6	16:6		KJV	szamlalas	
Jób 16:7	16:7		KJV	szamlalas	
Jób 16:8	16:8		KJV	szamlalas	
Jób 16:9	16:9		KJV	szamlalas	
Jób 16:10	16:10		KJV	szamlalas	
Jób 16:11	16:11		KJV	szamlalas	
Jób 16:12	16:12		KJV	szamlalas	
Jób 16:13	16:13		KJV	szamlalas	
Jób 16:14	16:14		KJV	szamlalas	
Jób 16:15	16:15		KJV	szamlalas	
Jób 16:16	16:16		KJV	szamlalas	
Jób 16:17	16:17		KJV	szamlalas	
Jób 16:18	16:18		KJV	szamlalas	
Jób 16:19	16:19		KJV	szamlalas	
Jób 16:20	16:20		KJV	szamlalas	
Jób 16:21	16:21		KJV	szamlalas	
Jób 16:22	16:22		KJV	szamlalas	
Jób 18:1	18:1		KJV	szamlalas	
Jób 18:2	18:2		KJV	szamlalas	
Jób 18:3	18:3		KJV	szamlalas	
Jób 18:4	18:4		KJV	szamlalas	
Jób 18:5	18:5		KJV	szamlalas	
Jób 18:6	18:6		KJV	szamlalas	
Jób 18:7	18:7		KJV	szamlalas	
Jób 18:8	18:8		KJV	szamlalas	
Jób 18:9	18:9		KJV	szamlalas	
Jób 18:10	18:10		KJV	szamlalas	
Jób 18:11	18:11		KJV	szamlalas	
Jób 18:12	18:12		KJV	szamlalas	
Jób 18:13	18:13		KJV	szamlalas	
Jób 18:14	18:14		KJV	szamlalas	
Jób 18:15	18:15		KJV	szamlalas	
Jób 18:16	18:16		KJV	szamlalas	
